project_id_number,title,funding_start_year,funding_end_year,institution_id,institution_name,duration,subject
161104539,Außenräummaschine,2009,2009,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
161179866,Anlage zur Erzeugung von Nanopulver,2010,2010,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
161226430,Hochtemperatur-Extrusionsanlage zur Herstellung von Mono- oder Bikomponenten-Garnen,2010,2010,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
161323747,Dreidimensionale Atomsonde mit SEM/FIB Workstation,2010,2012,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
161632613,Niedergeschwindigkeitswindkanal,2009,2010,10293,Rheinisch-Westfälische Technische Hochschule Aachen,2,
163310077,Hochauflösende Elektronenstrahlmikrosonde mit Feldemissionsquelle,2010,2010,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
164315326,GRK 1675: Teilchen- und Astroteilchenphysik im Lichte von LHC,2012,2016,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
166013078,Kombinierte 10 MN Druck-Biegeprüfanlage,2010,2010,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
167538736,Kompakte Antennen- und RCS-Messanlage,2010,2010,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
167917811,"SFB 917: Resistiv schaltende Chalkogenide für zukünftige Elektronikanwendungen: Struktur, Kinetik und Bauelementskalierung 'Nanoswitches'",2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
169563068,Automatisierte Prüfmethodik für neuartige hochmodulige Garnstrukturen (T05),2010,2013,10293,Rheinisch-Westfälische Technische Hochschule Aachen,4,
170724131,SPS-Anlage mit FAST-Sint-Zelle,2010,2010,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
173136989,Neue Commodity Rechnerarchitekturen,2010,2010,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
178566165,Real Time Digital Simulator von Energieversorgungsnetzen,2011,2011,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
178691541,Immersives Großbild-Rückprojektionssystem 'CAVE',2010,2010,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
178930918,Prozessführung und Stabilisierung hochdynamischer Verbrennungsvorgänge in Brennkammern in einem erweiterten Arbeitsbereich (A05),2010,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,6,
178932070,Quantitative Analyse von Simulationen und experimentellen Prozessdaten (A06),2010,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,6,
179055747,Modellierung der Verbrennung in Gasturbinen zur aktiven Regelung turbulenter Flammen unter MILD Combustion Bedingungen (C04),2010,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,6,
179061738,Regelung akustisch oszillierender Systeme mittels Chemilumineszenz und laserspektroskopischer Verfahren (C05),2010,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,6,
190320310,Automatisierte NLO/NLL Monte-Carlo-Programme für den LHC (A05*),2011,2014,10293,Rheinisch-Westfälische Technische Hochschule Aachen,4,
191948804,SFB 985: Funktionelle Mikrogele und Mikrogelsysteme,2012,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,"Verfahrenstechnik, Technische Chemie"
192058645,Sandwichkonstruktionen für leichte Tragwerke (T07),2011,2013,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
200381778,"Phasenfeldsimulation: Erstarrung, Seigerung und hochtemperaturmechanisches Verhalten (A08)",2011,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
200384304,Ab initio basierte Mesoskalensimulation der Wasserstoffversprödung (A09),2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
200384948,Atomistische Nanomechanik (A10),2011,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
200387330,Kurze Prozesskette für maßgeschneiderte Halbzeuge (B06),2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
200387415,Synthese und Charakterisierung von Referenzmaterialien (B07*),2011,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
200408835,Festkörper-NMR-Spektroskopie (C07*),2011,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
200409884,3D atomare Analyse von lokalen chemischen Zusammensetzungen mittels Atomsondentomographie (C08),2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
200418892,Verformungsmechanismen und lokale Eigenspannungen im System Fe-Mn-C (lokale Eigenspannungen) (C09*),2011,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
200419659,Thermodynamisch basiertes Werkstoffdesign für das System Fe-Cr-Mn-N-(C) (T01*),2011,2014,10293,Rheinisch-Westfälische Technische Hochschule Aachen,4,
201144615,Stereoskopisches PIV-System (3D Particle Image Velocimetry),2011,2011,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
201548518,Tier 2/3 Rechencluster für das CMS-Experiment,2011,2011,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
202217740,Von Struktur-Eigenschaftsbeziehungen zu maßgeschneiderten Chalkogeniden (A01),2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
202217763,Korrelation zwischen atomarer Struktur und elektronischen Zuständen in resistiv schaltenden Oxiden (A02),2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
202217959,Rastertunnelmikroskopie und winkelaufgelöste Photoelektronenspektroskopie von Phasenwechselmateria-lien (A03),2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
202246226,"Lokale Beschränkung von schaltenden Filamenten in Übergangsmetalloxiden unter elektrischen, chemi-schen, mechanischen und thermischen Gradienten (A04)",2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
202255120,Chalkogenide: Schwingungseigenschaften und der Einfluß von Druck und Temperatur (A05),2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
202259141,"Resistives Schalten von amorphen, nichtstöchiometrischen Oxidfilmen (A06)",2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
202259360,"Schnelle transiente, elektrische Analyse von resistiven Schaltphänomenen (B01)",2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
202262995,Elektrocoloration: Sichtbarmachung des Elektroformierungsprozesses (B02),2011,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
202263209,Resistives Schalten in komplexen Oxiden: direkte Untersuchung des Ionentransports (B03),2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
202263450,Bildung und Aufbrechen von Resonanzbindungen - vom Altern der amorphen Phase zu kristallinen Nicht-gleichgewichtszuständen (B04),2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
202267494,Infrarote Nahfeldmikroskopie zur Visualisierung und Quantifizierung freier Ladungsträger in resistiv schaltba-ren Strukturen (B05),2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
202269329,Elektronische Struktur und Phasenbildung in Materialien für resistive Speicher (B06),2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
202271552,Kontinuumsmodellierung der Phasenbildung (B07),2011,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
202272026,Gerichtete Anordnung von chemisch hergestellten Metalloxid- und höheren Metallchalcogenid-Nanopartikeln (C01),2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
202272379,Resistiv schaltende SrTiO3 Dünnschichten mit maßgeschneiderter Defektanordnung (C02),2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
202276285,Selbstorganisierte Nanodrähte aus Phasenwechselmaterialien (C03),2011,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
202276353,"Entwurf, Herstellung und mikroskopische Analyse von nanoskaligen Bauelementen (C04)",2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
202276660,Integration und Nanostrukturierung (Z01),2011,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
202303230,Charakterisierung der atomistischen und elektronischen Struktur mit ultrahochauflösender TEM (Z02),2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
202311460,Modul integriertes Graduiertenkolleg (MGK),2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
202745054,Rechenclustergrid,2011,2011,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
202945876,Zentrales Verwaltungsprojekt (Z03),2011,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
203734655,Durchflusszytometer,2011,2011,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
207534699,Geformte textile Bewehrungselemente für Betonbauteile (T08),2012,2014,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
210228425,FTIR-Spektrometer,2011,2011,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
210731724,GRK 1856: Integrierte Energieversorgungsmodule für straßengebundene Elektromobilität,2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
213117349,Textilbewehrte Spritzmörtelschichten zur Instandsetzung von Wasserbauwerken (T09),2012,2014,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
214941426,Rasterelektronenmikroskop,2012,2012,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
215035359,TRR 129: Oxyflame - Entwicklung von Methoden und Modellen zur Beschreibung der Reaktion fester Brennstoffe in einer Oxyfuel-Atmosphäre,2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,"Verfahrenstechnik, Technische Chemie"
215264540,Torsions-Umformsimulator mit Abschreck- und Dilatometrieeinheit,2011,2011,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
215435714,Antriebseinheit eines Radialverdichterprüfstands,2012,2012,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
221465724,Mikrogel-gesteuerte enzymatische und chemische Reaktionen auf dem Weg zur Tandemkatalyse (A01),2012,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
221466768,Mikrogel-geträgerte Katalysatoren für die Olefin Polymerisation (A02),2012,2016,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
221467499,Amphotere Mikrogele für die Aufnahme und Freisetzung von Polyelektrolyten (A03),2012,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
221467847,Responsive Überstrukturen maßgeschneiderter Gold-Mikrogel Aggregate (A04),2012,2016,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
221467954,Synthese und photothermische Kontrolle von mikrogelartigen Goldnanopartikel-DNANetzwerken (A05),2012,2016,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
221468158,"Oberflächengebundene Mikrogel-Strukturen - elektrochemische und photochemische Synthese, Schaltverhalten und Bildgebung (A06)",2012,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
221470908,Multiskalensimulationen von Mikrogelstrukturen (B01),2012,2016,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
221471768,Dynamik von Mikrogelen und Transport von Gastmolekülen (B02),2012,2016,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
221473085,Kinetik der Volumenänderung schaltbarer Mikrogele (B03),2012,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
221473487,"Synthese von Mikrogelen: Kinetik, Partikelbildung und Reaktordesign (B04)",2012,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
221474668,Kontinuierliche Herstellung von stabförmigen Mikrogelen zur Untersuchung ihrer strukturellen Anordnung (B05),2012,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
221475706,Kontinuierliche Trennung und Aufkonzentrierung von Mikrogelen (B06),2012,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
221476590,Schaltbare Mikrogele für die Enzymkatalyse in Emulsionen (C01),2012,2016,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
221477736,Entwicklung von funktionalisierten Mikrogelen für die spezifische Bindung von bakteriellen Enterotoxinen (C03),2012,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
221487658,Polyelektrolyt-Membranen auf Mikrogelbasis (C04),2012,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
221489126,Elektronenmikroskopische Untersuchungen von Mikrogelen und Mikrogelsystemen (G01),2012,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
221489508,In-line Monitoring von Mikrogel Produktionsprozessen (G02),2012,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
221490007,Informationsinfrastruktur: Proben- und Forschungsdatenmanagement in einer virtuellen Forschungsumgebung (INF),2012,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
221490978,Integriertes Graduiertenkolleg (MGK),2012,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
221491390,Zentrale Aufgaben (Z),2012,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
222445152,Konfokales Zweifarben-Fluoreszenzmikroskop,2012,2012,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
227980851,"Multikern-NMR-Spektrometer, 400 MHz",2012,2012,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
229512912,Rastersondenmikroskop in einem Mischkryostat,2012,2012,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
233069590,Massenspektrometer mit Gaschromatographie,2013,2013,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
233159786,Wechselwirkung zwischen bakterieller Pyelonephritis und renaler Fibrose (I-P21*),2013,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
233182221,Untersuchung der Rolle HGF/c-Met abhängiger Signalwege bei der Entstehung einer nicht-alkoholischen Leberverfettung ((1)-P22),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
233460673,Einfluss von Inflammasomaktivierung auf den Verlauf von Lupus nephritis ((2)-P24),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
233462099,Zell-spezifische Rolle von PDGF in Nierenfibrose ((3)-P25),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
233469680,"Der Effekt von zellspezifischer Deletion von Endoglin (CD105), einem transmembranen zusätzlichen TGF-ß-Rezeptor, in murinen Modellen der Leberfibrose ((3)-P26)",2013,2016,10293,Rheinisch-Westfälische Technische Hochschule Aachen,4,
236616214,SFB 1120: Bauteilpräzision durch Beherrschung von Schmelze und Erstarrung in Produktionsprozessen,2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,Produktionstechnik
238992486,Kurzhub-Unterkolbenpresse,2013,2013,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
240392692,3D-Atomsonde mit funktionsintegriertem Focused-Ion-Beam-Gerät,2013,2013,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
240600298,Elektronenstrahlverdampfungsanlage,2013,2013,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
240766775,GRK 1995: Quantenmechanische Vielteilchenmethoden in der kondensierten Materie,2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
240954932,Experimentelle Untersuchung der Kinetik von Pyrolyse und Koksabbrand in einem Well-Stirred-Reactor unter Flammen- und Ausbrandbedingungen (A01),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
240955091,Experimentelle Untersuchung der Kinetik von Pyrolyse und Koksabbrand in einem Plug-Flow-Reactor mit Fokus auf die Zünd- und frühe Koksabbrandphase (A02),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
240955427,Experimentelle Bestimmung von Reaktionskinetiken zur Freisetzung von Chlor- und Schwefelverbindungen und zur Umwandlung der Spezies in der Gasphase (A03),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
240956620,Kinetische Untersuchungen zum Einfluss der katalytischen Eigenschaften mineralischer Bestandteile von Kohleasche auf die Oxyfuel-Verbrennung (A05),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
240959326,Bestimmung von exzesssorptiven Kinetiken und Gleichgewichtsbeladungen der Oxyfuel-Gaskomponenten an den eingesetzten Festbrennstoffen (A06),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
240962173,Theoretische und experimentelle Untersuchung der Entgasung und Oxidation von Kohlepartikeln in einem Gegenstrombrenner unter Oxyfuel-Bedingungen (B01),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
240962961,Entwicklung von Modelltermen für die Fluid-Partikel-Interaktion in turbulenten Strömungen durch hochaufgelöste numerische Simulationen (B02),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
240963782,Direkte numerische Simulation und Modellierung von Oxyfuel-Verbrennungsprozessen (B03),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
240963871,Detaillierte experimentelle Untersuchung und Charakterisierung von Oxyfuel-Kohlestaubbrennern mittels laseroptischer Methoden (B04),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
240964246,"Robuste absorptionsspektroskopische Diagnosemethoden für Kohlestaubverbrennungs-prozesse: Verfahren zur Bestimmung von Gasspezies, Gastemperaturen und der Partikel-beladung (B05)",2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
240965767,Modellierung der Partikel-Turbulenz-Chemie-Wechselwirkung für Oxyfuel-Prozesse (B06),2013,2017,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
240966705,Experimentelle Untersuchung der Kohlestaubverbrennung zur Validierung numerischer Simulationen (C01),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
240967567,Instationäre Modellierung und Simulation von Oxyfuel-Feuerräumen (C02),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
240984030,Spektrale Modellierung der Wärmestrahlung in Oxyfuel-Kohlenstaubflammen (C03),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
240984532,Modellierung der Strahlungseigenschaften von Partikeln in Kohlestaubflammen bei der Oxyfuel-Verbrennung (C04),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
240984650,Messung des Emissionsgrades von Brennstoffpartikeln in Oxyfuel-Atmosphäre (C05),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
240985368,Messung der temperaturabhängigen spektralen Emissionsgrade von Aschen und Ablagerungen unter Oxyfuel-Bedingungen (C06),2013,2017,10293,Rheinisch-Westfälische Technische Hochschule Aachen,5,
248754948,Akkumulation von Eisen und a1-antitrypsin als hepatozelluläre Initiatoren der Leberfibrose ((1)-P28),2013,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
250430395,Großlastresonanzprüfmaschine,2014,2014,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
251042739,3D Laser-Doppler-Anemometriesystem (LDA),2013,2013,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
251134995,Feldemissions-Rasterelektronenmikroskop,2013,2013,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
251533795,Universalwalzwerk für Reversierbetrieb,2014,2014,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
252029192,Laserstrahlerzeuger,2014,2014,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
258444758,In-situ Hochtemperatur-Nanoindenter,2014,2014,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
260036706,Steuerung von Geometrie und Metallurgie beim Laserstrahl-Mikroschweißen durch Beeinflussung der Schmelzbaddynamik über örtlich und zeitlich angepassten Energieeintrag (A01),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260036980,Lokaler Eigenspannungsaufbau bei der Erstarrung technischer Legierungen während des Schweißens (A02),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260037398,Massiv parallelisierte Simulation der Schmelzbaddynamik des Laserstrahl-Mikroschweißens mit modernen numerischen Verfahren (A03),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260043483,Simulationsunterstützte Ermittlung der Wirkung von Schweißbadströmungen auf die präzise Bildung der MSG-Schweißnaht (A04),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260043893,Einfluss der Fest-Flüssig-Reaktionen im Lötspalt auf Lötguteigenschaften und Präzision (A05),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260044384,Elektronenmikroskopische Analyse von Schmelzprozessen und Erstarrungsgefügen (A06),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260044599,Nutzung der partiellen metallurgischen Injektion zur Steuerung der Erstarrungskräfte bei Schmelzschweißprozessen (A07),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260044763,In-situ-Diagnose und Steuerung der Schmelz- und Erstarrungsdynamik beim Laserstrahlschneiden (A08),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260044829,Simulation hochdynamischer Vorgänge in der Schmelze beim Laserstrahlschneiden zur Reduktion der Riefen- und Bartbildung (A09),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260045856,Entwicklung simulativer Ansätze zur gezielten Auslegung der Eigenschaften plasmagespritzter Beschichtungen (A10),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260045881,Maß- und Formgenauigkeit beim generativen Laserstrahl-Auftragschweißen (A11),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260045903,Algorithmen zur Auslegung eines Temperierlayouts für Spritzgießwerkzeuge unter Berücksichtigung des lokalen Kühlbedarfs (B01),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260056257,Triple Quadrupol LC-MS/MS System,2014,2014,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
260064611,Numerische Modellierung und Kompensation des Schwindungs- und Verzugsverhaltens bei Spritzgussverfahren (B02),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260065981,Selbstoptimierende Prozessregelungsstrategien für eine hochsegmentierte Werkzeugtemperierung beim Spritzgießen (B03),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260068382,"Analyse der thermischen Kopplung von Schmelze, Gefüge und Werkzeug zur präzisen Vorhersage von Schwindung und Verzug im Spritzgießprozess (B04)",2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260069256,Adaptive Rechengitter in Raum und Zeit zur effizienten Simulation bewegter Phasengrenzen (B05),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260069807,Dreidimensionale Modellierung und effiziente numerische Beschreibung des Kontakts zwischen Festkörpern und Flüssigkeiten (B06),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260070971,Mehrskalige thermomechanische Simulation der fest-flüssig Interaktionen bei der Erstarrung (B07),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260071920,Untersuchung präzisionsbestimmender Faktoren zur Minimierung von Verzug im Kokillen- und Druckgussprozess (B08),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260073503,Thermomechanische Mehrphasensimulation mit lokaler Berechnung von Werkstoffeigenschaften zur Vorhersage und Minimierung des Verzugs von Gussbauteilen (B09),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260073894,Zentrale Aufgaben des Sonderforschungsbereichs (Z),2014,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
260358965,Hochflexible Druckgießmaschine für neue Materialien sowie hybride Prozess- und Werkstoffkombinationen,2014,2014,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
260487385,Servomechanische Feinschneidpresse,2015,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
260614342,Robotikmesszentrum,2015,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
269873002,Mischkryostat mit 3D-Vektormagnet,2015,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
269953372,GRK 2150: Neuronale Grundlagen der Modulation von Aggression und Impulsivität im Rahmen von Psychopathologie,2016,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
270067011,Dual Beam Anlage mit EBSD,2015,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
273442001,Chiral invariante und Twisted-Mass Formulierungen der QCD auf dem Gitter (TP A04) (E01_Hotzel),2015,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
274568933,Kryogenfreier Mischkryostat mit Pulsgeneratoren,2015,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
274642767,Chiral invariante und Twisted-Mass Formulierungen der QCD auf dem Gitter (TP A04) (E02_Burger),2015,2015,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
275670203,Einfluss der Mikrostruktur auf die Wasserstoffversprödung in Cr-haltigen hoch Mangan Stählen (T04*),2015,2018,10293,Rheinisch-Westfälische Technische Hochschule Aachen,4,
275670444,Werkstoff- und Bauteildesign für Anwendungen in der Automobilindustrie (T03*),2015,2018,10293,Rheinisch-Westfälische Technische Hochschule Aachen,4,
275770620,Verformungsverhalten von mehrphasigen Stählen (C10*),2015,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
277688301,Theorie und Modellierung des valenzwechselbasierenden resistiven Schaltens (B08*),2015,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
277688395,In situ elektrische Beeinflussung und Temperaturabhängigkeit von Schaltungsphenomenen durch Transmis-sionselektronenmikroskopie (B09*),2015,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
277688448,Mechanismen des resistiven Schaltens in oxidischen Mott Isolatoren (B10*),2015,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
277690354,Hoch texturierte Phasenwechsel-Nanostrukturen für energiesparende schaltbare Bauelemente (C06*),2015,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
277691094,NanoScienceOpen: Erschließung der Grundlagen von Nanoschaltern und der Natur der Naturwissenschaften für Schüler und die breite Öffentlichkeit (Ö*),2015,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
282652900,"GRK 2236: UNRAVEL - UNcertainty and Randomness in Algorithms, VErification, and Logic",2017,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
295331623,Laserstrahl-Vakuum-Schweißanlage,2016,2016,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
310716963,Prüfstandsanlage für Radialverdichter mit niedrigen Reynolds-Zahlen,2016,2016,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
317421748,Eine Mikrogel-Uhr (A07*),2016,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
317425935,Mikrogele an fluiden Grenzflächen (B08*),2016,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
317485694,Mikrogele für die Intensivierung von Extraktionsprozessen (C05*),2016,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
317494828,Schaltbare Mikrogel-basierte kolloidale Organokatalysatoren (Mikrogelzymes) (C06*),2016,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
318826353,Spinning Disc Fluoreszenz-Mikroskop,2016,2016,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
318972323,Flexible Induktionsschmelzanlage,2016,2016,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
320021702,"GRK 2326: Energie, Entropie und Dissipative Dynamik",2017,,10293,Rheinisch-Westfälische Technische Hochschule Aachen,3,
320287821,"Einkristalldiffraktometer mit Micro-Source und Flächenzähler, Zwei-Strahl-Aufbau",2016,2016,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
325716876,Servomechanische Feinschneidpresse,2016,2016,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
325871560,Einaxialer Schwingtisch für dynamische Modell- und Bauteilversuche,2017,2017,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
328514164,Konfokales Mikroskop in einem Mischkryostat,2017,2017,10293,Rheinisch-Westfälische Technische Hochschule Aachen,1,
