source,target,value
1583123,1165193,1
1583123,1348946,1
1583123,1413744,1
1583123,1456742,1
1583123,16031887,1
1583123,127691880,1
1583555,1226281,1
1583555,1325904,1
1583555,1492269,1
1583555,1609712,1
1583555,1657050,1
1583555,1657416,1
1583555,1705419,1
1583555,164170309,1
1583555,254953731,1
1583660,1457692,1
1583660,1759750,1
1583660,1851498,1
1583660,22442564,1
1583660,119666481,1
1583660,120176025,1
1583660,244491094,1
1583728,1363704,1
1583839,1120673,1
1583839,1164835,1
1583839,1312532,2
1583839,1359106,1
1583839,1377997,1
1583839,1397949,1
1583839,1399454,1
1583839,1449670,1
1583839,1589233,1
1583839,1652306,1
1583839,1717413,1
1583839,1771829,1
1583839,1790278,1
1583839,2047082,1
1583839,32418130,1
1583839,32418171,1
1583839,60556934,1
1583839,72270926,1
1583990,1073710,1
1583990,1354879,1
1583990,1424746,1
1583990,1648214,1
1583990,1796645,1
1583990,1833408,1
1583990,173874697,1
1584009,5362,1
1584009,1088318,1
1584009,1277785,1
1584009,1651155,1
1584009,1662187,1
1584132,1249875,1
1584132,1392695,1
1584132,1639136,1
1584132,1690454,1
1584132,1740481,1
1584132,1759864,1
1584132,1777262,1
1584132,1791930,1
1584132,23896725,1
1584132,60413365,1
1584132,199444652,1
1584132,212428999,1
1584132,228627326,1
1584164,1648411,1
1584347,1003772,1
1584347,1078099,1
1584347,1114548,1
1584347,1127431,1
1584347,1354376,1
1584347,1361987,1
1584347,1367022,1
1584347,1376240,1
1584347,1389509,1
1584347,1478658,1
1584347,1534548,1
1584347,1641140,1
1584347,1650404,1
1584347,1771735,1
1584347,1821991,1
1584347,1981436,1
1584347,70878381,1
1584361,259385,1
1584361,1064529,1
1584361,1068221,1
1584361,1072640,1
1584361,1178174,1
1584361,1296313,1
1584361,1570914,1
1584361,1590919,1
1584361,1630589,1
1584361,1713401,2
1584361,1813718,1
1584361,1823836,1
1584361,1839523,1
1584361,1866732,1
1584371,1383415,1
1584388,1346781,1
1584388,1741882,1
1584483,1113595,1
1584483,1138225,1
1584483,1329722,1
1584483,1387019,1
1584483,1408260,1
1584483,1471260,1
1584483,1618103,1
1584533,1200881,1
1584533,1284204,1
1584533,1344951,1
1584533,1455230,1
1584533,1481815,1
1584533,1616641,1
1584533,1771745,1
1584533,1784841,1
1584533,27378845,1
1584533,65390284,1
1584533,145819016,1
1584547,255585,1
1584547,261858,1
1584547,261866,1
1584547,261868,1
1584547,261870,1
1584547,990533,1
1584547,1069722,1
1584547,1210632,1
1584547,1438587,1
1584547,1529283,1
1584547,1618172,1
1584547,1727487,1
1584592,1151596,1
1584742,33770361,1
1584894,1230053,1
1584894,1248968,1
1584894,1312532,1
1584894,1335047,1
1584894,1409624,1
1584894,1432461,1
1584894,1554251,1
1584894,1598660,1
1584894,1632505,1
1584894,1672719,1
1584894,1758863,1
1584894,1817577,1
1584894,1868528,1
1584894,2046053,1
1584894,16400327,1
1584894,36310010,1
1584894,100882239,1
1584894,144407666,1
1584894,198232889,1
1584894,262485596,1
1584917,1033903,1
1584917,1149302,1
1584917,1682991,1
1584917,1973141,1
1584917,34262755,3
1584954,1008621,1
1584954,1330022,1
1584954,1551742,1
1585014,1177021,1
1585014,1413482,1
1585014,1617300,1
1585014,1625854,1
1585014,1792394,1
1585014,43352223,1
1585014,46938329,1
1585014,56092505,1
1585014,233861909,1
1585031,998288,1
1585031,2024714,1
1585031,161281058,1
1585062,1000120,1
1585132,1331798,1
1585132,1334234,1
1585132,1363331,1
1585132,1436549,1
1585132,1443367,1
1585132,1480642,1
1585132,1492635,1
1585132,1500114,1
1585132,1553623,1
1585132,1598276,1
1585132,1614756,1
1585132,1717908,1
1585132,1767177,1
1585132,1813818,1
1585132,1870071,1
1585132,23528340,1
1585132,24101733,1
1585132,35839288,1
1585132,213273393,1
1585132,216610138,1
1585185,1513955,1
1585185,1822485,1
1585185,1826098,1
1585257,1159629,1
1585257,1329047,1
1585257,1345834,1
1585257,1362537,1
1585257,1365033,1
1585257,1671637,1
1585257,1701616,1
1585257,1799644,1
1585257,1812534,1
1585257,1819139,1
1585257,22258494,1
1585257,40116296,1
1585257,150351773,1
1585271,6252,1
1585271,1010059,1
1585271,1023719,1
1585271,1028011,1
1585271,1118426,1
1585271,1262825,1
1585271,1725215,1
1585271,191699724,1
1585271,215977780,1
1585384,1334947,1
1585384,1343472,1
1585384,327870661,1
1585621,1403330,1
1585621,1677471,1
1585621,12631763,2
1585621,172395900,1
1585757,1211037,1
1585757,1664901,1
1585909,259025,1
1585909,1088669,1
1585909,1321051,1
1585909,17894967,1
1585909,26253175,1
1585909,76469536,1
1585909,192822436,1
1585909,213953739,3
1585953,1111133,1
1586109,1382909,1
1586116,422721,1
1586116,990080,1
1586116,1010833,1
1586116,1033244,1
1586116,1055937,1
1586116,1330754,1
1586116,1380026,1
1586116,1409096,1
1586116,1553725,1
1586116,1640135,1
1586116,1703036,1
1586116,1711095,1
1586160,6052,1
1586328,1063781,1
1586328,1085024,1
1586328,1351915,1
1586328,1562861,1
1586328,1763000,1
1586328,206777777,1
1586328,231021264,1
1586343,1559971,1
1586526,1653056,1
1586677,1416809,1
1586677,1523809,1
1586778,22298646,1
1586778,22298653,1
1586793,1040585,1
1586793,1582358,1
1586793,2039365,1
1586793,2039386,1
1586793,2039401,1
1587173,1202153,1
1587173,1713265,2
1587173,54493422,1
1587173,197642391,1
1587181,1557586,1
1587328,1152295,1
1587328,1199318,1
1587463,1293767,1
1587463,1770081,1
1587463,234006017,1
1587588,1011382,1
1587588,1109892,1
1587588,1114044,1
1587588,1149466,1
1587588,1190911,1
1587588,1225622,1
1587588,1371867,1
1587588,1375553,1
1587588,1651713,1
1587588,1723039,1
1587588,1725215,1
1587588,178975550,1
1587801,1449167,1
1587801,1555029,1
1587801,169294783,1
1587801,407564861,1
1587882,1809871,1
1587939,1120802,2
1587939,1130498,2
1587939,1176247,2
1587939,1183077,2
1587939,1194962,2
1587939,1311504,2
1587939,1587939,1
1587939,2032241,2
1587967,1069006,1
1587967,1070537,1
1587967,1102287,1
1587967,1120745,1
1587967,1411464,1
1587967,1418515,1
1587967,1604137,2
1587967,1643854,1
1587967,1672898,1
1587967,1773759,1
1587967,1804975,1
1587967,49168647,1
1587967,201209980,1
1587967,222274071,1
1587967,235818880,1
1587967,278592855,1
1587967,288984477,1
1587967,386920302,1
1588071,6711,1
1588071,257843,1
1588071,257847,1
1588071,260834,1
1588071,260838,1
1588071,1053759,1
1588071,1100790,1
1588071,1188342,1
1588071,1201275,1
1588071,1240064,1
1588071,1312078,1
1588071,1362090,1
1588071,1422115,1
1588071,1470896,1
1588071,1489471,1
1588071,185800518,1
1588107,1044064,1
1588107,1360588,1
1588196,259385,1
1588196,1064529,1
1588196,1068221,1
1588196,1072640,1
1588196,1095654,1
1588196,1100104,1
1588196,1177077,1
1588196,1178174,1
1588196,1254829,1
1588196,1258000,1
1588196,1277714,1
1588196,1296313,1
1588196,1570914,1
1588196,1584361,2
1588196,1590919,1
1588196,1630589,1
1588196,1713401,2
1588196,1742755,1
1588196,1813718,1
1588196,1817781,1
1588196,1823836,1
1588196,1839523,1
1588196,1866732,1
1588196,15111535,1
1588196,39174796,1
1588233,1671786,1
1588333,93345385,1
1588433,1350514,1
1588433,16523116,2
1588433,179178290,1
1588433,231034970,1
1588602,1096156,1
1588602,1171694,1
1588602,1209728,1
1588667,271327373,1
1588907,260962,1
1588907,249349407,1
1588953,443428,1
1588953,1343997,1
1588953,1430974,1
1588953,1448907,1
1588953,1469378,1
1588953,1668734,1
1588953,1721578,1
1588953,1735986,1
1588953,1753494,1
1588953,1780135,1
1588953,1791985,1
1588953,1819476,1
1588953,1825071,1
1588953,17608706,1
1588953,19719589,1
1588953,50151837,1
1588953,275500883,1
1589007,1096591,1
1589007,1718444,1
1589007,1793270,1
1589007,58877051,1
1589007,119255494,1
1589120,1652868,1
1589120,162620185,1
1589120,190717816,1
1589120,203282227,1
1589224,1589233,1
1589233,1120673,2
1589233,1312532,1
1589233,1377997,2
1589233,1428963,1
1589233,1652306,1
1589233,1717413,2
1589233,32418130,1
1589282,1685402,1
1589282,123534877,1
1589465,200797673,1
1589484,1099622,1
1589484,1316427,1
1589484,1380026,1
1589484,1815346,2
1589484,17485001,1
1589484,22075011,1
1589484,40977406,1
1589507,1813102,1
1589512,988483,1
1589512,1079194,1
1589512,1250774,1
1589512,1340096,1
1589512,1451965,1
1589512,1569539,1
1589512,1822723,1
1589512,27317891,1
1589512,380505518,1
1589585,1859782,1
1589602,1163223,1
1589602,1216972,1
1589602,1307701,1
1589602,1457751,1
1589602,2045764,1
1589602,13840731,1
1589602,19943613,1
1589602,32337182,1
1589602,203015439,1
1589615,1394781,1
1589789,257433,1
1589789,261098,1
1589789,1194636,1
1589789,1419665,1
1589789,1552863,1
1589789,1581350,1
1589789,1774490,1
1590079,1044391,1
1590079,1061885,1
1590079,1111558,1
1590079,1179394,1
1590079,1200344,1
1590079,1208629,1
1590079,1215860,1
1590079,1287403,1
1590079,1409893,1
1590079,1455992,1
1590079,1592396,1
1590079,1596335,1
1590079,1801862,1
1590079,1849836,1
1590079,1862808,1
1590079,18140665,1
1590079,48554016,1
1590079,55457038,1
1590079,72127523,1
1590079,112168477,1
1590079,156380227,1
1590079,216374599,1
1590192,988806,1
1590192,1000196,1
1590192,1189874,1
1590192,1429217,1
1590192,1430782,1
1590192,1540732,1
1590192,1821398,1
1590192,1838485,1
1590192,1860160,1
1590192,201414742,1
1590231,1078075,1
1590231,1187910,1
1590231,1337762,1
1590231,36004418,1
1590231,259394740,1
1590231,259413893,1
1590231,259414338,1
1590231,259414974,1
1590231,259415664,1
1590231,259415834,1
1590434,993150,1
1590434,1014298,1
1590434,1373510,1
1590434,1382567,1
1590434,1829309,1
1590499,443428,1
1590499,1357362,1
1590499,1448907,1
1590551,1190794,1
1590551,1302731,1
1590551,1306437,1
1590551,1387019,1
1590669,6877,1
1590669,1177177,1
1590669,1321477,1
1590669,1366915,1
1590669,1379695,1
1590669,1393241,1
1590669,1464373,2
1590669,1465265,1
1590669,1475934,1
1590669,1592455,1
1590669,1620593,1
1590669,1713891,1
1590669,1716715,1
1590669,1745214,1
1590669,20805750,1
1590669,48472116,1
1590669,96826934,1
1590669,173975800,1
1590669,185185210,1
1590669,215940046,1
1590669,216581346,1
1590669,216604183,1
1590729,5477,1
1590729,262239,1
1590729,1033408,1
1590729,1120745,1
1590729,1149820,1
1590729,1211783,1
1590729,1225622,1
1590729,1373531,1
1590729,1399708,2
1590729,1417684,1
1590729,1430851,2
1590729,1451337,2
1590729,1456442,2
1590729,1457484,1
1590729,1460874,1
1590729,1512470,1
1590729,1634164,1
1590729,1649026,1
1590729,1704780,1
1590729,1718746,1
1590729,1738366,1
1590729,1749419,1
1590729,1757815,1
1590729,14068077,1
1590729,14844657,1
1590729,32645370,2
1590729,32645408,1
1590729,74013109,1
1590729,111267551,1
1590729,127774658,1
1590791,1673646,1
1590791,1813102,1
1590791,233992038,1
1590817,1600986,1
1590866,1000991,1
1590866,1027024,1
1590866,1365893,1
1590866,1374876,1
1590866,1438962,1
1590866,1459543,1
1590866,1570176,1
1590866,1747394,1
1590866,2046495,1
1590866,22218429,1
1590866,47018707,2
1590866,50561230,2
1590866,226034179,1
1590866,243885159,1
1590866,251453216,1
1590919,262048,1
1590919,1135162,1
1590919,1301494,1
1590919,1630589,1
1590919,1713401,1
1590919,1720205,1
1590919,1766361,1
1590919,1805758,1
1590919,1866732,1
1590925,1590919,1
1590955,1179045,1
1590955,1458124,1
1590955,1572293,1
1590964,1462210,2
1591025,1414718,1
1591025,1657125,1
1591076,1179045,1
1591076,1344342,1
1591076,1458124,1
1591076,1572293,1
1591076,1590955,1
1591076,106864230,1
1591140,1014775,1
1591140,1132834,1
1591140,1149466,1
1591140,1151661,1
1591140,1191566,1
1591140,1232432,1
1591140,1246648,1
1591140,1591548,1
1591140,1677940,1
1591166,1379655,1
1591335,1046833,1
1591335,1170112,1
1591335,1226008,1
1591335,1422896,1
1591335,1535937,1
1591335,1703519,1
1591335,1752951,2
1591335,1798677,1
1591335,63649401,1
1591335,85009497,1
1591523,1398495,1
1591527,1398495,1
1591527,1591523,1
1591548,1014775,1
1591548,1132834,1
1591548,1149466,1
1591548,1151661,1
1591548,1191566,1
1591548,1677940,1
1591594,1017328,1
1591594,1286570,1
1591594,210394292,1
1591707,6877,1
1591867,261393,1
1591867,993946,1
1591867,1052825,1
1591867,1122014,1
1591867,1203066,1
1591867,1323818,1
1591867,1402062,1
1591867,1464727,1
1591867,1538323,1
1591867,1632097,1
1591878,1351753,1
1591878,1726191,1
1591878,1871832,1
1591952,1779777,1
1592024,1763641,2
1592024,33401816,1
1592142,987913,2
1592342,1057426,2
1592363,1161160,1
1592385,1809871,1
1592396,1179394,1
1592396,1425336,1
1592424,1101074,1
1592455,6877,1
1592455,1177177,1
1592455,1464373,1
1592455,1475934,1
1592455,1620593,1
1592455,1716715,1
1592455,20805750,1
1592455,96826934,1
1592455,173975800,1
1592455,215940046,1
1592576,424968,1
1592576,1077183,1
1592576,1103152,1
1592576,1240240,1
1592576,1366915,1
1592576,1445349,1
1592576,1464791,1
1592576,1655126,1
1592576,1676940,1
1592576,1745214,1
1592576,1798822,1
1592576,1832532,1
1592576,20128519,1
1592576,187439182,1
1592576,201343700,1
1592887,1055994,1
1592887,1757479,1
1592949,1682723,1
1592949,12590360,1
1592949,154608119,1
1592995,1014298,1
1592995,1060216,1
1592995,1110811,1
1592995,1358183,1
1592995,1444541,1
1592995,1581377,1
1593016,1024764,1
1593016,1184006,1
1593016,1246185,1
1593016,1250089,1
1593016,1299938,1
1593016,1334947,1
1593016,1373937,1
1593016,1417957,1
1593016,1428227,2
1593016,1429718,1
1593016,1568272,1
1593016,1579025,1
1593016,1630862,1
1593016,1706171,1
1593016,1788083,1
1593016,1793235,1
1593016,1812310,1
1593016,52384458,1
1593016,66414228,1
1593016,126177050,1
1593016,126237910,1
1593016,215831640,1
1593016,252639550,1
1593136,1046460,1
1593261,1187751,1
1593261,1665159,1
1593267,1435746,1
1593267,1844996,1
1593331,261960,1
1593331,1002788,1
1593331,1021562,1
1593331,1070191,2
1593331,1323187,1
1593331,1352161,1
1593331,1458422,1
1593331,1611261,1
1593374,819722,1
1593374,819726,1
1593374,1118762,1
1593374,1170293,1
1593374,1414478,1
1593374,1422719,1
1593374,1646357,1
1593374,1680138,1
1593374,1772931,1
1593374,138464892,1
1593374,138484864,1
1593455,1177745,1
1593455,1683491,1
1593455,1714579,1
1593455,1860300,1
1593455,1869392,1
1593455,18038832,1
1593455,32541031,1
1593455,213942017,1
1593455,216500402,1
1593455,216503076,1
1593539,252001,1
1593539,1220314,1
1593539,1348751,1
1593539,1377320,1
1593539,1707841,1
1593539,1730538,1
1593539,1779193,1
1593539,15192671,1
1593539,230407454,1
1593539,248870507,1
1593553,1125033,1
1593553,1443784,1
1593553,1664176,1
1593553,1738784,1
1593588,5425,1
1593588,1029835,1
1593588,1048899,1
1593588,1110118,1
1593588,1242846,1
1593588,1259029,1
1593588,1315063,1
1593588,1378061,1
1593588,1402097,1
1593588,1415515,1
1593588,1516382,1
1593588,1720360,1
1593588,1803825,1
1593588,1815838,1
1593588,1839299,1
1593789,1225200,1
1593789,1352114,1
1593789,1585291,1
1593867,1091706,1
1593867,1537000,1
1593911,277442351,1
1594068,5550,1
1594068,1014684,1
1594068,1377973,1
1594068,1387925,1
1594068,1407780,1
1594068,1647278,1
1594068,1836255,1
1594068,54863058,1
1594068,216542041,1
1594079,1640516,1
1594085,1868466,1
1594245,1143702,1
1594245,1604137,1
1594245,229708365,1
1594259,1791945,1
1594328,1278341,1
1594328,1329722,1
1594328,1606681,1
1594328,1710285,1
1594328,68523205,1
1594338,255663,1
1594338,257743,1
1594338,257787,1
1594338,1586825,1
1594516,1554501,1
1594539,1620525,2
1594586,1775538,1
1594611,1059929,1
1594611,1418405,1
1594809,1442288,1
1594809,1457516,1
1594809,1572293,1
1594809,1637365,1
1594809,1709820,1
1594910,1615904,2
1594910,1654863,1
1594910,1739146,1
1594910,1892223,1
1594910,14987303,1
1594910,53162228,2
1594986,251448,1
1594986,1050131,1
1594986,1179576,1
1594986,1331919,3
1594986,1393537,1
1594986,1401209,1
1594986,1524627,1
1594986,1648958,2
1594986,1666277,1
1594986,1823119,2
1594986,1826247,1
1594986,1832480,1
1594986,1851692,2
1594986,30882106,1
1594986,36474314,1
1595043,992653,1
1595043,1018496,1
1595043,1076225,1
1595043,1492193,1
1595043,1765919,1
1595043,1822485,1
1595043,19329530,1
1595043,35919885,1
1595043,288364207,1
1595169,6617,1
1595169,827374,1
1595169,1003884,1
1595169,1005661,1
1595169,1032347,1
1595169,1101773,1
1595169,1115202,1
1595169,1163262,1
1595169,1250437,1
1595169,1278440,1
1595169,1368956,1
1595169,1374586,1
1595169,1378314,1
1595169,1380107,1
1595169,1383870,1
1595169,1386192,1
1595169,1433438,1
1595169,1441297,1
1595169,1443426,1
1595169,1458949,1
1595169,1649026,1
1595169,1745141,1
1595169,1869530,1
1595169,26620287,1
1595169,35758991,1
1595169,63485342,1
1595169,139284331,1
1595169,171030941,1
1595169,195146829,1
1595258,1371751,1
1595258,1579338,1
1595258,81344179,1
1595387,1427594,1
1595387,1677861,1
1595387,22466291,1
1595387,28568393,1
1595387,215534114,1
1595387,224747376,1
1595452,1413460,1
1595452,1428706,1
1595503,1053802,1
1595503,1344342,1
1595654,1340096,1
1595654,1598648,1
1595793,1234970,1
1595793,1436431,1
1595826,1203033,1
1595874,5477,1
1595874,1026448,1
1595874,1127084,1
1595874,1527377,1
1595874,1720684,1
1595881,5477,1
1595881,1026448,1
1595881,1127084,1
1595881,1527377,1
1595881,1595874,1
1595881,1720684,1
1595894,1239920,1
1595947,1388057,1
1596209,1039333,2
1596215,1184354,1
1596215,1788285,2
1596215,2009299,1
1596215,245818401,1
1596257,1488813,1
1596257,1727959,1
1596264,1831467,2
1596335,797846,1
1596335,1044391,1
1596335,1111558,1
1596335,1179394,1
1596335,1200344,1
1596335,1208629,1
1596335,1287403,1
1596335,1455992,1
1596335,1592385,1
1596335,1592396,1
1596335,48554016,1
1596335,55457038,1
1596335,112168477,1
1596535,36064816,1
1596575,5539,1
1596575,260962,1
1596575,997404,1
1596575,1059117,1
1596575,1113595,2
1596575,1190794,1
1596575,1262179,1
1596575,1296313,1
1596575,1543921,1
1596575,1556219,1
1596575,1560249,1
1596575,1609405,1
1596575,1615775,1
1596575,1669661,1
1596575,1675150,1
1596575,1677717,2
1596575,1813980,1
1596575,383308959,1
1596668,1098590,1
1596677,1458394,1
1596698,1761826,1
1596858,1225622,1
1596938,252001,1
1596938,257935,1
1596938,992854,1
1596938,1220314,1
1596938,1348751,1
1596938,1377320,1
1596938,1455618,1
1596938,1467715,1
1596938,1593539,1
1596938,1705483,1
1596938,1707841,1
1596938,1730538,1
1596938,1747288,1
1596938,1779193,1
1596938,15192671,1
1596938,17219476,1
1596938,175245622,1
1596938,230407454,1
1596938,248870507,1
1596938,269378371,1
1597008,1023719,1
1597008,1167862,1
1597008,1321766,1
1597008,1350216,1
1597008,1385445,1
1597008,1531240,1
1597008,1684483,1
1597008,1705173,1
1597008,1710762,1
1597008,1725215,1
1597008,1838154,1
1597008,1849563,1
1597008,253372871,1
1597103,1018707,1
1597103,1036448,1
1597128,1407451,1
1597286,443428,1
1597286,1023581,1
1597286,1088516,1
1597286,1238932,1
1597286,1251319,1
1597286,1334757,1
1597286,1343997,1
1597286,1350908,1
1597286,1374892,1
1597286,1399313,1
1597286,1399486,1
1597286,1401019,1
1597286,1415436,1
1597286,1430974,1
1597286,1451758,1
1597286,1455380,1
1597286,1469378,1
1597286,1470420,1
1597286,1476750,1
1597286,1608138,1
1597286,1663960,1
1597286,1668734,1
1597286,1678607,1
1597286,1699559,1
1597286,1710686,1
1597286,1717181,1
1597286,1723144,1
1597286,1753494,1
1597286,1791985,2
1597286,1799644,2
1597286,1801937,1
1597286,1804758,1
1597286,1809828,1
1597286,1825544,1
1597286,1825577,1
1597286,1841658,1
1597286,1859270,1
1597286,1911710,1
1597286,34099262,1
1597286,40116296,1
1597286,60495188,1
1597286,60495594,1
1597286,96748388,1
1597286,193777971,1
1597286,202607599,1
1597286,206416908,1
1597286,226123384,1
1597311,1815309,1
1597311,1815321,1
1597417,1373039,1
1597572,55395597,1
1597655,49905937,1
1597799,1168854,1
1597943,1020401,1
1598088,1049694,1
1598276,1129995,1
1598276,1331798,1
1598276,1334234,1
1598276,1363331,1
1598276,1436549,1
1598276,1443367,1
1598276,1480642,1
1598276,1492635,1
1598276,1500114,1
1598276,1602000,1
1598276,1614756,1
1598276,1767177,1
1598276,1801462,1
1598276,1813818,1
1598276,1870071,1
1598276,20395003,1
1598276,23528340,1
1598276,24101733,1
1598276,35839288,1
1598276,160546530,1
1598276,213273393,1
1598276,216610138,1
1598276,258204497,1
1598276,258205211,1
1598276,258205864,1
1598276,258351034,1
1598276,310784826,1
1598276,310786011,1
1598458,1129616,1
1598458,1428527,1
1598502,416931,1
1598502,1009794,2
1598502,1036121,1
1598502,1070537,1
1598502,1102287,1
1598502,1201400,1
1598502,1248143,2
1598502,1277907,1
1598502,1278341,1
1598502,1283642,1
1598502,1324932,1
1598502,1329722,1
1598502,1368600,1
1598502,1418515,1
1598502,1430284,1
1598502,1454046,1
1598502,1467280,1
1598502,1493751,2
1598502,1508866,1
1598502,1564013,1
1598502,1581566,1
1598502,1587967,2
1598502,1604137,2
1598502,1610757,1
1598502,1623948,1
1598502,1625604,1
1598502,1628663,1
1598502,1635218,1
1598502,1643854,1
1598502,1665202,1
1598502,1672898,1
1598502,1674814,1
1598502,1677940,1
1598502,1705526,1
1598502,1727744,1
1598502,1734720,1
1598502,1754822,1
1598502,1773759,1
1598502,1804975,1
1598502,1821168,1
1598502,1824943,1
1598502,1863927,1
1598502,1870347,1
1598502,49168647,1
1598502,49619896,1
1598502,55150320,1
1598502,57607781,1
1598502,68523205,1
1598502,222274071,1
1598502,235818880,1
1598502,288984477,1
1598648,1340096,1
1598648,1358925,1
1598648,1652548,1
1598648,1699821,1
1598648,1837357,5
1598648,1854027,1
1598648,31825885,1
1598648,85746759,1
1598648,199851794,1
1598648,202607558,1
1598648,202610469,1
1598648,202613291,1
1598743,1421949,1
1598749,224059629,1
1598893,1365072,2
1598893,1571492,1
1598893,1823440,1
1598893,98405151,1
1598893,110550437,1
1598893,201463720,1
1598956,1824713,1
1598956,71615755,1
1599085,1863595,1
1599438,1701137,1
1599438,1756692,1
1599438,88943473,1
1599557,1029411,1
1599557,1135647,1
1599557,1165193,1
1599557,1348946,1
1599557,1392012,1
1599557,1412248,2
1599557,1413744,1
1599557,1427527,1
1599557,1496751,1
1599557,1665313,1
1599557,1711308,1
1599557,1718340,1
1599557,1731189,1
1599557,1801886,1
1599557,1803501,1
1599557,1803597,1
1599557,1860881,1
1599557,21848238,1
1599557,38457685,1
1599557,116674265,1
1599557,192385146,1
1599557,201229026,1
1599557,215993710,1
1599644,1137909,1
1599644,1699914,1
1599644,1777738,1
1599644,1865345,1
1599644,53059733,1
1599644,276457086,1
1599650,1043354,1
1599737,1411742,1
1599785,6678,1
1599785,1078095,1
1599785,1128609,1
1599785,1662463,1
1599785,1704174,1
1599792,1043920,1
1599792,1104507,1
1599792,1231269,1
1599792,1240260,1
1599792,1323187,1
1599792,1372593,1
1599792,1381671,1
1599792,1390367,2
1599792,1407789,1
1599792,1452742,2
1599792,1504241,1
1599792,1520634,1
1599792,1539017,1
1599792,1552750,1
1599792,1582326,1
1599792,1624612,1
1599792,1626086,1
1599792,1647068,3
1599792,1649143,1
1599792,1685664,1
1599792,1687035,1
1599792,1723144,1
1599792,1748310,3
1599792,1750709,1
1599792,1832342,1
1599792,1904439,1
1599792,2044883,1
1599792,39604656,1
1599792,45892710,1
1599792,129883889,1
1599792,170745330,1
1599792,215964524,1
1599792,216050350,1
1600019,1420816,1
1600019,1831467,1
1600116,389648,1
1600116,1095990,2
1600116,1222928,2
1600116,1654552,1
1600116,1701457,1
1600116,16973646,1
1600116,252970725,1
1600116,283971234,1
1600267,1383603,1
1600283,1423554,1
1600348,1234838,1
1600348,1651389,1
1600348,1826814,1
1600363,1172912,1
1600363,1264580,1
1600363,1349945,1
1600363,1447217,1
1600363,1758380,1
1600363,1816285,1
1600363,1816378,1
1600363,1835871,1
1600452,5715,1
1600452,1655894,1
1600452,76920506,1
1600452,235079463,1
1600452,326844683,1
1600476,1114044,1
1600503,257335,1
1600503,1055627,1
1600503,1072672,1
1600503,1086260,1
1600503,1093979,1
1600503,1113058,1
1600503,1159722,1
1600503,1172504,1
1600503,1277510,1
1600503,1390118,1
1600503,1575199,1
1600503,1586876,1
1600503,1656336,1
1600503,1667051,1
1600503,1756455,1
1600503,13369378,1
1600503,32195161,1
1600503,38662908,1
1600503,203751112,1
1600763,6649,2
1600763,1631818,1
1600763,37702397,1
1600763,221260347,1
1600944,1011524,1
1600944,1104370,1
1600944,1109427,1
1600944,1219909,1
1600944,1235370,1
1600944,1376406,1
1600944,1399745,1
1600944,1427359,1
1600944,1445977,1
1600944,1452392,1
1600944,1489073,1
1600944,1580031,1
1600944,1638648,1
1600944,1663432,1
1600944,1679394,1
1600944,1688703,1
1600944,1698818,1
1600944,1741903,1
1600944,1750382,1
1600944,29571024,1
1600944,239029053,1
1600944,239029167,1
1600944,239029179,1
1600986,1143532,1
1600986,1163659,1
1600986,1203943,1
1600986,1382465,1
1600986,1444176,1
1601240,1030299,1
1601240,1164293,1
1601240,1293956,1
1601240,1366651,1
1601240,1394018,1
1601240,1413757,1
1601240,1548280,1
1601240,1660040,1
1601240,1743504,1
1601240,1854400,1
1601240,21684680,1
1601252,1434651,1
1601252,1633695,1
1601252,1637993,1
1601252,1706060,1
1601252,1794816,1
1601252,1803825,1
1601252,1832480,1
1601252,1845110,1
1601252,17445335,1
1601252,49312036,1
1601252,165339536,1
1601252,208869432,1
1601252,234028499,1
1601252,246717346,1
1601252,257461483,1
1601252,324626675,1
1601252,350215845,1
1601252,397992370,1
1601293,1018114,1
1601293,1058669,1
1601293,1252920,1
1601293,1436549,1
1601398,1651713,1
1601491,1651695,1
1601491,1795492,1
1601491,213537072,1
1601506,259385,1
1601506,1135595,1
1601506,1177077,1
1601506,1296313,1
1601506,1467539,1
1601506,1638639,1
1601506,1647705,1
1601506,1655137,1
1601506,1742755,1
1601506,1813718,1
1601506,12468481,1
1601506,175975851,1
1601652,1009631,1
1601652,1378208,1
1601704,1348010,1
1601755,1698882,1
1601755,1767664,1
1601755,31599910,1
1601755,196823934,1
1601755,202347550,1
1601863,462195,1
1601863,1101773,1
1601863,1378314,1
1601863,1441297,1
1601863,1458949,1
1601863,1595169,1
1601863,1853581,1
1601863,26620287,1
1601863,35758991,1
1601863,99735262,1
1601863,139284331,1
1601863,195146829,1
1601863,254870131,1
1601914,1709950,2
1602000,1801462,1
1602000,20395003,1
1602000,160546530,1
1602000,258204497,1
1602000,258205864,1
1602000,258351034,1
1602000,310784826,1
1602000,310786011,1
1602049,376708,1
1602075,253563,1
1602075,987782,1
1602075,1151661,1
1602075,1379524,1
1602075,1411464,1
1602075,1652115,1
1602075,1751358,1
1602075,1808496,1
1602075,65594954,1
1602075,180793733,1
1602075,214500346,1
1602176,1573562,1
1602176,28075947,1
1602293,1003365,1
1602293,1729534,1
1602534,1413896,1
1602534,1502584,1
1602534,1850339,1
1602534,44253434,1
1602570,1751338,1
1602583,1042934,1
1602583,1094296,1
1602583,1190794,1
1602583,1344485,1
1602583,1389792,1
1602583,1686602,1
1602583,21705887,1
1602583,212783424,1
1602604,1207080,1
1602604,1781261,1
1602628,1582326,1
