project_id,subject_area,review_board,research_area
112805507,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
112927078,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
119438981,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
130241892,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
142808194,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
148688621,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
157660137,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
159419156,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
160548243,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
161793742,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
165054336,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
173096411,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
177710919,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
179902948,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
180879236,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
184695641,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
185476941,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
189853844,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
190586431,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
191312833,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
193793266,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
194407719,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
194445620,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
194651731,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
198612328,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
198624999,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
198742546,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
200049484,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
200509276,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
201302640,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
202907893,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
207100805,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
216581600,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
221545957,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
227612752,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
231396381,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
232935877,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
233120155,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
237042534,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
239283807,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
240245660,Biophysik,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
273409,Privatrecht,Rechtswissenschaften,Geistes- und Sozialwissenschaften 
273413,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
273615,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
374710,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
375253,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
455540,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
948344,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
5472147,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
5484340,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
5484803,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
5484824,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
5485180,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
5486253,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
13532522,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
20292752,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
20803802,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
24040252,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
24102914,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
24390159,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
32501626,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
33442413,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
36555331,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
39092696,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
39236281,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
43229294,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
45707573,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
65369579,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
72844389,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
89986987,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
102336348,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
109546710,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
130241892,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
138587823,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
174858087,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
180879236,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
184695641,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
190586431,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
200509276,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
213249687,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
220176618,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
233898800,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
236360313,Entwicklungsbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
273443,Technische Chemie,"Verfahrenstechnik, Technische Chemie",Ingenieurwissenschaften 
378603,Technische Chemie,"Verfahrenstechnik, Technische Chemie",Ingenieurwissenschaften 
811503,Technische Chemie,"Verfahrenstechnik, Technische Chemie",Ingenieurwissenschaften 
5471076,Technische Chemie,"Verfahrenstechnik, Technische Chemie",Ingenieurwissenschaften 
5484300,Technische Chemie,"Verfahrenstechnik, Technische Chemie",Ingenieurwissenschaften 
5485348,Technische Chemie,"Verfahrenstechnik, Technische Chemie",Ingenieurwissenschaften 
56091768,Technische Chemie,"Verfahrenstechnik, Technische Chemie",Ingenieurwissenschaften 
73857889,Technische Chemie,"Verfahrenstechnik, Technische Chemie",Ingenieurwissenschaften 
138690629,Technische Chemie,"Verfahrenstechnik, Technische Chemie",Ingenieurwissenschaften 
190389738,Technische Chemie,"Verfahrenstechnik, Technische Chemie",Ingenieurwissenschaften 
198634447,Technische Chemie,"Verfahrenstechnik, Technische Chemie",Ingenieurwissenschaften 
215035359,Technische Chemie,"Verfahrenstechnik, Technische Chemie",Ingenieurwissenschaften 
237189010,Technische Chemie,"Verfahrenstechnik, Technische Chemie",Ingenieurwissenschaften 
273487,Wirtschaftstheorie,Wirtschaftswissenschaften,Geistes- und Sozialwissenschaften 
5486220,Wirtschaftstheorie,Wirtschaftswissenschaften,Geistes- und Sozialwissenschaften 
68236791,Wirtschaftstheorie,Wirtschaftswissenschaften,Geistes- und Sozialwissenschaften 
226527460,Wirtschaftstheorie,Wirtschaftswissenschaften,Geistes- und Sozialwissenschaften 
273495,Pharmakologie,Medizin,Lebenswissenschaften 
273567,Pharmakologie,Medizin,Lebenswissenschaften 
375129,Pharmakologie,Medizin,Lebenswissenschaften 
388747,Pharmakologie,Medizin,Lebenswissenschaften 
814910,Pharmakologie,Medizin,Lebenswissenschaften 
823482,Pharmakologie,Medizin,Lebenswissenschaften 
5397096,Pharmakologie,Medizin,Lebenswissenschaften 
5397363,Pharmakologie,Medizin,Lebenswissenschaften 
5397495,Pharmakologie,Medizin,Lebenswissenschaften 
5397725,Pharmakologie,Medizin,Lebenswissenschaften 
5472132,Pharmakologie,Medizin,Lebenswissenschaften 
5482962,Pharmakologie,Medizin,Lebenswissenschaften 
5483434,Pharmakologie,Medizin,Lebenswissenschaften 
5483958,Pharmakologie,Medizin,Lebenswissenschaften 
5484359,Pharmakologie,Medizin,Lebenswissenschaften 
5485180,Pharmakologie,Medizin,Lebenswissenschaften 
5485201,Pharmakologie,Medizin,Lebenswissenschaften 
5485447,Pharmakologie,Medizin,Lebenswissenschaften 
5485539,Pharmakologie,Medizin,Lebenswissenschaften 
5486135,Pharmakologie,Medizin,Lebenswissenschaften 
13286686,Pharmakologie,Medizin,Lebenswissenschaften 
13307018,Pharmakologie,Medizin,Lebenswissenschaften 
15602054,Pharmakologie,Medizin,Lebenswissenschaften 
16011279,Pharmakologie,Medizin,Lebenswissenschaften 
18652202,Pharmakologie,Medizin,Lebenswissenschaften 
21971595,Pharmakologie,Medizin,Lebenswissenschaften 
22935240,Pharmakologie,Medizin,Lebenswissenschaften 
24389404,Pharmakologie,Medizin,Lebenswissenschaften 
24390159,Pharmakologie,Medizin,Lebenswissenschaften 
24676099,Pharmakologie,Medizin,Lebenswissenschaften 
26068018,Pharmakologie,Medizin,Lebenswissenschaften 
26333961,Pharmakologie,Medizin,Lebenswissenschaften 
35635434,Pharmakologie,Medizin,Lebenswissenschaften 
35654125,Pharmakologie,Medizin,Lebenswissenschaften 
40403621,Pharmakologie,Medizin,Lebenswissenschaften 
42860621,Pharmakologie,Medizin,Lebenswissenschaften 
61867463,Pharmakologie,Medizin,Lebenswissenschaften 
66618578,Pharmakologie,Medizin,Lebenswissenschaften 
71431339,Pharmakologie,Medizin,Lebenswissenschaften 
89986987,Pharmakologie,Medizin,Lebenswissenschaften 
101925924,Pharmakologie,Medizin,Lebenswissenschaften 
118803580,Pharmakologie,Medizin,Lebenswissenschaften 
157660137,Pharmakologie,Medizin,Lebenswissenschaften 
159663715,Pharmakologie,Medizin,Lebenswissenschaften 
177710919,Pharmakologie,Medizin,Lebenswissenschaften 
182845150,Pharmakologie,Medizin,Lebenswissenschaften 
190538538,Pharmakologie,Medizin,Lebenswissenschaften 
193793266,Pharmakologie,Medizin,Lebenswissenschaften 
197785619,Pharmakologie,Medizin,Lebenswissenschaften 
200857327,Pharmakologie,Medizin,Lebenswissenschaften 
202907893,Pharmakologie,Medizin,Lebenswissenschaften 
214362475,Pharmakologie,Medizin,Lebenswissenschaften 
220652768,Pharmakologie,Medizin,Lebenswissenschaften 
234406232,Pharmakologie,Medizin,Lebenswissenschaften 
234930468,Pharmakologie,Medizin,Lebenswissenschaften 
236360313,Pharmakologie,Medizin,Lebenswissenschaften 
239283807,Pharmakologie,Medizin,Lebenswissenschaften 
240413749,Pharmakologie,Medizin,Lebenswissenschaften 
246212759,Pharmakologie,Medizin,Lebenswissenschaften 
273511,Statistik und Ökonometrie,Wirtschaftswissenschaften,Geistes- und Sozialwissenschaften 
273551,Anästhesiologie,Medizin,Lebenswissenschaften 
968539,Anästhesiologie,Medizin,Lebenswissenschaften 
5397725,Anästhesiologie,Medizin,Lebenswissenschaften 
273551,Dermatologie,Medizin,Lebenswissenschaften 
273595,Dermatologie,Medizin,Lebenswissenschaften 
374710,Dermatologie,Medizin,Lebenswissenschaften 
374717,Dermatologie,Medizin,Lebenswissenschaften 
820988,Dermatologie,Medizin,Lebenswissenschaften 
5397363,Dermatologie,Medizin,Lebenswissenschaften 
5472023,Dermatologie,Medizin,Lebenswissenschaften 
5483639,Dermatologie,Medizin,Lebenswissenschaften 
5483829,Dermatologie,Medizin,Lebenswissenschaften 
5483940,Dermatologie,Medizin,Lebenswissenschaften 
5484048,Dermatologie,Medizin,Lebenswissenschaften 
5484359,Dermatologie,Medizin,Lebenswissenschaften 
5484447,Dermatologie,Medizin,Lebenswissenschaften 
5485315,Dermatologie,Medizin,Lebenswissenschaften 
5485326,Dermatologie,Medizin,Lebenswissenschaften 
5486111,Dermatologie,Medizin,Lebenswissenschaften 
5486332,Dermatologie,Medizin,Lebenswissenschaften 
12836250,Dermatologie,Medizin,Lebenswissenschaften 
13799719,Dermatologie,Medizin,Lebenswissenschaften 
17771695,Dermatologie,Medizin,Lebenswissenschaften 
21644054,Dermatologie,Medizin,Lebenswissenschaften 
21971595,Dermatologie,Medizin,Lebenswissenschaften 
42860621,Dermatologie,Medizin,Lebenswissenschaften 
49701054,Dermatologie,Medizin,Lebenswissenschaften 
58918792,Dermatologie,Medizin,Lebenswissenschaften 
73111208,Dermatologie,Medizin,Lebenswissenschaften 
160225957,Dermatologie,Medizin,Lebenswissenschaften 
160548243,Dermatologie,Medizin,Lebenswissenschaften 
160564869,Dermatologie,Medizin,Lebenswissenschaften 
178696424,Dermatologie,Medizin,Lebenswissenschaften 
179309734,Dermatologie,Medizin,Lebenswissenschaften 
209933838,Dermatologie,Medizin,Lebenswissenschaften 
213555243,Dermatologie,Medizin,Lebenswissenschaften 
234930468,Dermatologie,Medizin,Lebenswissenschaften 
273567,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
5471048,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
5472038,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
5482594,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
5482909,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
5484803,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
5486253,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
15847441,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
29017492,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
49476430,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
61498647,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
65369579,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
90190939,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
170483403,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
172418080,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
180879236,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
190578797,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
192445154,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
194465578,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
197048041,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
202548816,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
202907893,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
237042534,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
239484859,Pflanzenphysiologie,Pflanzenwissenschaften,Lebenswissenschaften 
273595,Nephrologie,Medizin,Lebenswissenschaften 
820988,Nephrologie,Medizin,Lebenswissenschaften 
5482962,Nephrologie,Medizin,Lebenswissenschaften 
5483639,Nephrologie,Medizin,Lebenswissenschaften 
13001445,Nephrologie,Medizin,Lebenswissenschaften 
16133448,Nephrologie,Medizin,Lebenswissenschaften 
21131654,Nephrologie,Medizin,Lebenswissenschaften 
24899777,Nephrologie,Medizin,Lebenswissenschaften 
36842431,Nephrologie,Medizin,Lebenswissenschaften 
66618578,Nephrologie,Medizin,Lebenswissenschaften 
73111208,Nephrologie,Medizin,Lebenswissenschaften 
101885864,Nephrologie,Medizin,Lebenswissenschaften 
160225957,Nephrologie,Medizin,Lebenswissenschaften 
192904750,Nephrologie,Medizin,Lebenswissenschaften 
202907893,Nephrologie,Medizin,Lebenswissenschaften 
204083920,Nephrologie,Medizin,Lebenswissenschaften 
214631492,Nephrologie,Medizin,Lebenswissenschaften 
220652768,Nephrologie,Medizin,Lebenswissenschaften 
236360313,Nephrologie,Medizin,Lebenswissenschaften 
273603,Kriminologie,Rechtswissenschaften,Geistes- und Sozialwissenschaften 
273619,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
372799,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
373035,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
5471789,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
5472139,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
5482527,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
5482988,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
5483905,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
5484562,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
5484990,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
5485009,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
5485744,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
5486176,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
19944239,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
24060273,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
39235742,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
39912149,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
56050943,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
56072087,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
74013535,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
118660364,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
162347376,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
164317292,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
181750155,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
181924784,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
187396174,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
188727628,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
191249397,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
194713532,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
197396619,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
207700493,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
213948042,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
220271541,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
222613918,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
227068724,Kunstgeschichte,"Kunst-, Musik-, Theater- und Medienwissenschaften",Geistes- und Sozialwissenschaften 
273631,Evangelische Theologie,Theologie,Geistes- und Sozialwissenschaften 
5484562,Evangelische Theologie,Theologie,Geistes- und Sozialwissenschaften 
13738635,Evangelische Theologie,Theologie,Geistes- und Sozialwissenschaften 
39235621,Evangelische Theologie,Theologie,Geistes- und Sozialwissenschaften 
75015413,Evangelische Theologie,Theologie,Geistes- und Sozialwissenschaften 
118660364,Evangelische Theologie,Theologie,Geistes- und Sozialwissenschaften 
162347376,Evangelische Theologie,Theologie,Geistes- und Sozialwissenschaften 
179901502,Evangelische Theologie,Theologie,Geistes- und Sozialwissenschaften 
200984086,Evangelische Theologie,Theologie,Geistes- und Sozialwissenschaften 
373035,Wissenschaftsgeschichte,Geschichtswissenschaften,Geistes- und Sozialwissenschaften 
421041,Wissenschaftsgeschichte,Geschichtswissenschaften,Geistes- und Sozialwissenschaften 
818681,Wissenschaftsgeschichte,Geschichtswissenschaften,Geistes- und Sozialwissenschaften 
5471789,Wissenschaftsgeschichte,Geschichtswissenschaften,Geistes- und Sozialwissenschaften 
5485744,Wissenschaftsgeschichte,Geschichtswissenschaften,Geistes- und Sozialwissenschaften 
5486176,Wissenschaftsgeschichte,Geschichtswissenschaften,Geistes- und Sozialwissenschaften 
42922943,Wissenschaftsgeschichte,Geschichtswissenschaften,Geistes- und Sozialwissenschaften 
74013535,Wissenschaftsgeschichte,Geschichtswissenschaften,Geistes- und Sozialwissenschaften 
113397504,Wissenschaftsgeschichte,Geschichtswissenschaften,Geistes- und Sozialwissenschaften 
221944829,Wissenschaftsgeschichte,Geschichtswissenschaften,Geistes- und Sozialwissenschaften 
228914880,Wissenschaftsgeschichte,Geschichtswissenschaften,Geistes- und Sozialwissenschaften 
373314,Wirtschafts- und Sozialgeschichte,Wirtschaftswissenschaften,Geistes- und Sozialwissenschaften 
421041,Wirtschafts- und Sozialgeschichte,Wirtschaftswissenschaften,Geistes- und Sozialwissenschaften 
373608,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
374717,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
5397647,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
5472117,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
5472160,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
5483235,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
5484884,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
5485447,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
5486123,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
5486242,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
14023866,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
19985993,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
20170465,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
21131654,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
22465846,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
25065445,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
29078704,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
32501626,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
33442413,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
39092696,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
49701054,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
50070218,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
52732026,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
57566863,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
62891577,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
100799727,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
101434388,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
105286809,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
130241892,Strukturbiologie,Grundlagen der Biologie und Medizin,Lebenswissenschaften 
