project_id_number,institution_id,duration,year
5243320,10049,10,2003.0
5243320,10049,10,2004.0
5243320,10049,10,2005.0
5243320,10049,10,2006.0
5243320,10049,10,2007.0
5243320,10049,10,2008.0
5243320,10049,10,2009.0
5243332,10049,4,2000.0
5243332,10049,4,2001.0
5243332,10049,4,2002.0
5243332,10049,4,2003.0
5243382,10049,13,2000.0
5243382,10049,13,2001.0
5243382,10049,13,2002.0
5243382,10049,13,2003.0
5243382,10049,13,2004.0
5243382,10049,13,2005.0
5243382,10049,13,2006.0
5243382,10049,13,2007.0
5243382,10049,13,2008.0
5243382,10049,13,2009.0
5243382,10049,13,2010.0
5243382,10049,13,2011.0
5243382,10049,13,2012.0
5243394,10049,13,2000.0
5243394,10049,13,2001.0
5243394,10049,13,2002.0
5243394,10049,13,2003.0
5243394,10049,13,2004.0
5243394,10049,13,2005.0
5243394,10049,13,2006.0
5243394,10049,13,2007.0
5243394,10049,13,2008.0
5243394,10049,13,2009.0
5243394,10049,13,2010.0
5243394,10049,13,2011.0
5243394,10049,13,2012.0
5243400,10049,6,2001.0
5243400,10049,6,2002.0
5243400,10049,6,2003.0
5243400,10049,6,2004.0
5243400,10049,6,2005.0
5243400,10049,6,2006.0
5243406,10049,13,2000.0
5243406,10049,13,2001.0
5243406,10049,13,2002.0
5243406,10049,13,2003.0
5243406,10049,13,2004.0
5243406,10049,13,2005.0
5243406,10049,13,2006.0
5243406,10049,13,2007.0
5243406,10049,13,2008.0
5243406,10049,13,2009.0
5243406,10049,13,2010.0
5243406,10049,13,2011.0
5243406,10049,13,2012.0
5414095,10049,4,2003.0
5414095,10049,4,2004.0
5414095,10049,4,2005.0
5414095,10049,4,2006.0
5414097,10049,4,2003.0
5414097,10049,4,2004.0
5414097,10049,4,2005.0
5414097,10049,4,2006.0
5414105,10049,10,2003.0
5414105,10049,10,2004.0
5414105,10049,10,2005.0
5414105,10049,10,2006.0
5414105,10049,10,2007.0
5414105,10049,10,2008.0
5414105,10049,10,2009.0
5414105,10049,10,2010.0
5414105,10049,10,2011.0
5414105,10049,10,2012.0
5484187,10049,13,2000.0
5484187,10049,13,2001.0
5484187,10049,13,2002.0
5484187,10049,13,2003.0
5484187,10049,13,2004.0
5484187,10049,13,2005.0
5484187,10049,13,2006.0
5484187,10049,13,2007.0
5484187,10049,13,2008.0
5484187,10049,13,2009.0
5484187,10049,13,2010.0
5484187,10049,13,2011.0
5484187,10049,13,2012.0
29406633,10049,7,2006.0
29406633,10049,7,2007.0
29406633,10049,7,2008.0
29406633,10049,7,2009.0
29406633,10049,7,2010.0
29406633,10049,7,2011.0
29406633,10049,7,2012.0
29406884,10049,7,2006.0
29406884,10049,7,2007.0
29406884,10049,7,2008.0
29406884,10049,7,2009.0
29406884,10049,7,2010.0
29406884,10049,7,2011.0
29406884,10049,7,2012.0
29407245,10049,7,2006.0
29407245,10049,7,2007.0
29407245,10049,7,2008.0
29407245,10049,7,2009.0
29407245,10049,7,2010.0
29407245,10049,7,2011.0
29407245,10049,7,2012.0
29467485,10049,7,2006.0
29467485,10049,7,2007.0
29467485,10049,7,2008.0
29467485,10049,7,2009.0
29467485,10049,7,2010.0
29467485,10049,7,2011.0
29467485,10049,7,2012.0
29487735,10049,4,2006.0
29487735,10049,4,2007.0
29487735,10049,4,2008.0
29487735,10049,4,2009.0
32561504,10049,4,2006.0
32561504,10049,4,2007.0
32561504,10049,4,2008.0
32561504,10049,4,2009.0
48431921,10049,1,2007.0
115836556,10049,4,2009.0
115836556,10049,4,2010.0
115836556,10049,4,2011.0
115836556,10049,4,2012.0
116817248,10049,4,2009.0
116817248,10049,4,2010.0
116817248,10049,4,2011.0
116817248,10049,4,2012.0
116848546,10049,4,2009.0
116848546,10049,4,2010.0
116848546,10049,4,2011.0
116848546,10049,4,2012.0
144939437,10049,4,2009.0
144939437,10049,4,2010.0
144939437,10049,4,2011.0
144939437,10049,4,2012.0
171901165,10049,1,2010.0
186843087,10049,4,2010.0
186843087,10049,4,2011.0
186843087,10049,4,2012.0
186843087,10049,4,2013.0
197612556,10049,4,2011.0
197612556,10049,4,2012.0
197612556,10049,4,2013.0
197612556,10049,4,2014.0
197619085,10049,4,2011.0
197619085,10049,4,2012.0
197619085,10049,4,2013.0
197619085,10049,4,2014.0
197639000,10049,4,2011.0
197639000,10049,4,2012.0
197639000,10049,4,2013.0
197639000,10049,4,2014.0
212129865,10049,1,2011.0
223614221,10049,1,2012.0
246242167,10049,1,2013.0
317898569,10049,1,2016.0
271381,10119,10,1996.0
271381,10119,10,1997.0
271381,10119,10,1998.0
271381,10119,10,1999.0
271381,10119,10,2000.0
271381,10119,10,2001.0
271381,10119,10,2002.0
271381,10119,10,2003.0
271381,10119,10,2004.0
271381,10119,10,2005.0
271761,10119,10,1998.0
271761,10119,10,1999.0
271761,10119,10,2000.0
271761,10119,10,2001.0
271761,10119,10,2002.0
271761,10119,10,2003.0
271761,10119,10,2004.0
271761,10119,10,2005.0
271761,10119,10,2006.0
271761,10119,10,2007.0
273409,10119,10,2002.0
273409,10119,10,2003.0
273409,10119,10,2004.0
273409,10119,10,2005.0
273409,10119,10,2006.0
273409,10119,10,2007.0
273409,10119,10,2008.0
273409,10119,10,2009.0
273409,10119,10,2010.0
273409,10119,10,2011.0
375234,10119,10,2004.0
375234,10119,10,2005.0
375234,10119,10,2006.0
375234,10119,10,2007.0
375234,10119,10,2008.0
375234,10119,10,2009.0
375234,10119,10,2010.0
375234,10119,10,2011.0
375234,10119,10,2012.0
375234,10119,10,2013.0
194490384,10119,0,2012.0
194490384,10119,0,2013.0
194490384,10119,0,2014.0
194490384,10119,0,2015.0
271437,10711,10,1996.0
271437,10711,10,1997.0
271437,10711,10,1998.0
271437,10711,10,1999.0
271437,10711,10,2000.0
271437,10711,10,2001.0
271437,10711,10,2002.0
271437,10711,10,2003.0
271437,10711,10,2004.0
271437,10711,10,2005.0
446768,10711,10,2005.0
446768,10711,10,2006.0
446768,10711,10,2007.0
446768,10711,10,2008.0
446768,10711,10,2009.0
446768,10711,10,2010.0
446768,10711,10,2011.0
446768,10711,10,2012.0
446768,10711,10,2013.0
446768,10711,10,2014.0
39071934,10711,0,2007.0
39071934,10711,0,2008.0
39071934,10711,0,2009.0
39071934,10711,0,2010.0
202548816,10711,0,2012.0
202548816,10711,0,2013.0
202548816,10711,0,2014.0
202548816,10711,0,2015.0
218627073,10711,0,2013.0
218627073,10711,0,2014.0
218627073,10711,0,2015.0
218627073,10711,0,2016.0
317513741,10711,0,2018.0
317513741,10711,0,2019.0
317513741,10711,0,2020.0
317513741,10711,0,2021.0
271437,10363,10,1996.0
271437,10363,10,1997.0
271437,10363,10,1998.0
271437,10363,10,1999.0
271437,10363,10,2000.0
271437,10363,10,2001.0
271437,10363,10,2002.0
271437,10363,10,2003.0
271437,10363,10,2004.0
271437,10363,10,2005.0
271999,10363,10,1998.0
271999,10363,10,1999.0
271999,10363,10,2000.0
271999,10363,10,2001.0
271999,10363,10,2002.0
271999,10363,10,2003.0
271999,10363,10,2004.0
271999,10363,10,2005.0
271999,10363,10,2006.0
271999,10363,10,2007.0
273083,10363,10,2000.0
273083,10363,10,2001.0
273083,10363,10,2002.0
273083,10363,10,2003.0
273083,10363,10,2004.0
273083,10363,10,2005.0
273083,10363,10,2006.0
273083,10363,10,2007.0
273083,10363,10,2008.0
273083,10363,10,2009.0
273401,10363,4,2002.0
273401,10363,4,2003.0
273401,10363,4,2004.0
273401,10363,4,2005.0
273417,10363,4,2002.0
273417,10363,4,2003.0
273417,10363,4,2004.0
273417,10363,4,2005.0
373035,10363,9,2005.0
373035,10363,9,2006.0
373035,10363,9,2007.0
373035,10363,9,2008.0
373035,10363,9,2009.0
373035,10363,9,2010.0
373035,10363,9,2011.0
373035,10363,9,2012.0
373035,10363,9,2013.0
968509,10363,10,2006.0
968509,10363,10,2007.0
968509,10363,10,2008.0
968509,10363,10,2009.0
968509,10363,10,2010.0
968509,10363,10,2011.0
968509,10363,10,2012.0
968509,10363,10,2013.0
968509,10363,10,2014.0
968509,10363,10,2015.0
5116264,10363,13,1998.0
5116264,10363,13,1999.0
5116264,10363,13,2000.0
5116264,10363,13,2001.0
5116264,10363,13,2002.0
5116264,10363,13,2003.0
5116264,10363,13,2004.0
5116264,10363,13,2005.0
5116264,10363,13,2006.0
5116264,10363,13,2007.0
5116264,10363,13,2008.0
5116264,10363,13,2009.0
5116264,10363,13,2010.0
5116276,10363,13,1998.0
5116276,10363,13,1999.0
5116276,10363,13,2000.0
5116276,10363,13,2001.0
5116276,10363,13,2002.0
5116276,10363,13,2003.0
5116276,10363,13,2004.0
5116276,10363,13,2005.0
5116276,10363,13,2006.0
5116276,10363,13,2007.0
5116276,10363,13,2008.0
5116276,10363,13,2009.0
5116276,10363,13,2010.0
5116282,10363,4,1998.0
5116282,10363,4,1999.0
5116282,10363,4,2000.0
5116282,10363,4,2001.0
5116294,10363,7,1998.0
5116294,10363,7,1999.0
5116294,10363,7,2000.0
5116294,10363,7,2001.0
5116294,10363,7,2002.0
5116294,10363,7,2003.0
5116294,10363,7,2004.0
5116312,10363,10,2001.0
5116312,10363,10,2002.0
5116312,10363,10,2003.0
5116312,10363,10,2004.0
5116312,10363,10,2005.0
5116312,10363,10,2006.0
5116312,10363,10,2007.0
5116312,10363,10,2008.0
5116312,10363,10,2009.0
5116312,10363,10,2010.0
5116348,10363,7,1998.0
5116348,10363,7,1999.0
5116348,10363,7,2000.0
5116348,10363,7,2001.0
5116348,10363,7,2002.0
5116348,10363,7,2003.0
5116348,10363,7,2004.0
5116386,10363,7,1998.0
5116386,10363,7,1999.0
5116386,10363,7,2000.0
5116386,10363,7,2001.0
5116386,10363,7,2002.0
5116386,10363,7,2003.0
5116386,10363,7,2004.0
5116398,10363,7,1998.0
5116398,10363,7,1999.0
5116398,10363,7,2000.0
5116398,10363,7,2001.0
5116398,10363,7,2002.0
5116398,10363,7,2003.0
5116398,10363,7,2004.0
5116404,10363,13,1998.0
5116404,10363,13,1999.0
5116404,10363,13,2000.0
5116404,10363,13,2001.0
5116404,10363,13,2002.0
5116404,10363,13,2003.0
5116404,10363,13,2004.0
5116404,10363,13,2005.0
5116404,10363,13,2006.0
5116404,10363,13,2007.0
5116404,10363,13,2008.0
5116404,10363,13,2009.0
5116404,10363,13,2010.0
5116414,10363,10,1998.0
5116414,10363,10,1999.0
5116414,10363,10,2000.0
5116414,10363,10,2001.0
5116414,10363,10,2002.0
5116414,10363,10,2003.0
5116414,10363,10,2004.0
5116414,10363,10,2005.0
5116414,10363,10,2006.0
5116414,10363,10,2007.0
5116459,10363,13,1998.0
5116459,10363,13,1999.0
5116459,10363,13,2000.0
5116459,10363,13,2001.0
5116459,10363,13,2002.0
5116459,10363,13,2003.0
5116459,10363,13,2004.0
5116459,10363,13,2005.0
5116459,10363,13,2006.0
5116459,10363,13,2007.0
5116459,10363,13,2008.0
5116459,10363,13,2009.0
5116459,10363,13,2010.0
5116496,10363,7,1998.0
5116496,10363,7,1999.0
5116496,10363,7,2000.0
5116496,10363,7,2001.0
5116496,10363,7,2002.0
5116496,10363,7,2003.0
5116496,10363,7,2004.0
5116508,10363,13,1998.0
5116508,10363,13,1999.0
5116508,10363,13,2000.0
5116508,10363,13,2001.0
5116508,10363,13,2002.0
5116508,10363,13,2003.0
5116508,10363,13,2004.0
5116508,10363,13,2005.0
5116508,10363,13,2006.0
5116508,10363,13,2007.0
5116508,10363,13,2008.0
5116508,10363,13,2009.0
5116508,10363,13,2010.0
5116514,10363,13,1998.0
5116514,10363,13,1999.0
5116514,10363,13,2000.0
5116514,10363,13,2001.0
5116514,10363,13,2002.0
5116514,10363,13,2003.0
5116514,10363,13,2004.0
5116514,10363,13,2005.0
5116514,10363,13,2006.0
5116514,10363,13,2007.0
5116514,10363,13,2008.0
5116514,10363,13,2009.0
5116514,10363,13,2010.0
5169372,10363,4,1999.0
5169372,10363,4,2000.0
5169372,10363,4,2001.0
5169372,10363,4,2002.0
5169378,10363,4,1999.0
5169378,10363,4,2000.0
5169378,10363,4,2001.0
5169378,10363,4,2002.0
5169390,10363,4,1999.0
5169390,10363,4,2000.0
5169390,10363,4,2001.0
5169390,10363,4,2002.0
5169396,10363,4,1999.0
5169396,10363,4,2000.0
5169396,10363,4,2001.0
5169396,10363,4,2002.0
5169408,10363,4,1999.0
5169408,10363,4,2000.0
5169408,10363,4,2001.0
5169408,10363,4,2002.0
5271482,10363,4,2000.0
5271482,10363,4,2001.0
5271482,10363,4,2002.0
5271482,10363,4,2003.0
5271494,10363,7,2000.0
5271494,10363,7,2001.0
5271494,10363,7,2002.0
5271494,10363,7,2003.0
5271494,10363,7,2004.0
5271494,10363,7,2005.0
5271494,10363,7,2006.0
5271694,10363,7,2000.0
5271694,10363,7,2001.0
5271694,10363,7,2002.0
5271694,10363,7,2003.0
5271694,10363,7,2004.0
5271694,10363,7,2005.0
5271694,10363,7,2006.0
5293110,10363,5,2000.0
5293110,10363,5,2001.0
5293110,10363,5,2002.0
5293110,10363,5,2003.0
5293110,10363,5,2004.0
5293124,10363,5,2000.0
5293124,10363,5,2001.0
5293124,10363,5,2002.0
5293124,10363,5,2003.0
5293124,10363,5,2004.0
5318940,10363,12,2001.0
5318940,10363,12,2002.0
5318940,10363,12,2003.0
5318940,10363,12,2004.0
5318940,10363,12,2005.0
5318940,10363,12,2006.0
5318940,10363,12,2007.0
5318940,10363,12,2008.0
5318940,10363,12,2009.0
5318940,10363,12,2010.0
5318940,10363,12,2011.0
5318940,10363,12,2012.0
5318964,10363,12,2001.0
5318964,10363,12,2002.0
5318964,10363,12,2003.0
5318964,10363,12,2004.0
5318964,10363,12,2005.0
5318964,10363,12,2006.0
5318964,10363,12,2007.0
5318964,10363,12,2008.0
5318964,10363,12,2009.0
5318964,10363,12,2010.0
5318964,10363,12,2011.0
5318964,10363,12,2012.0
5318980,10363,12,2001.0
5318980,10363,12,2002.0
5318980,10363,12,2003.0
5318980,10363,12,2004.0
5318980,10363,12,2005.0
5318980,10363,12,2006.0
5318980,10363,12,2007.0
5318980,10363,12,2008.0
5318980,10363,12,2009.0
5318980,10363,12,2010.0
5318980,10363,12,2011.0
5318980,10363,12,2012.0
5319052,10363,12,2001.0
5319052,10363,12,2002.0
5319052,10363,12,2003.0
5319052,10363,12,2004.0
5319052,10363,12,2005.0
5319052,10363,12,2006.0
5319052,10363,12,2007.0
5319052,10363,12,2008.0
5319052,10363,12,2009.0
5319052,10363,12,2010.0
5319052,10363,12,2011.0
5319052,10363,12,2012.0
5319060,10363,12,2001.0
5319060,10363,12,2002.0
5319060,10363,12,2003.0
5319060,10363,12,2004.0
5319060,10363,12,2005.0
5319060,10363,12,2006.0
5319060,10363,12,2007.0
5319060,10363,12,2008.0
5319060,10363,12,2009.0
5319060,10363,12,2010.0
5319060,10363,12,2011.0
5319060,10363,12,2012.0
5319102,10363,12,2001.0
5319102,10363,12,2002.0
5319102,10363,12,2003.0
5319102,10363,12,2004.0
5319102,10363,12,2005.0
5319102,10363,12,2006.0
5319102,10363,12,2007.0
5319102,10363,12,2008.0
5319102,10363,12,2009.0
5319102,10363,12,2010.0
5319102,10363,12,2011.0
5319102,10363,12,2012.0
5319120,10363,12,2001.0
5319120,10363,12,2002.0
5319120,10363,12,2003.0
5319120,10363,12,2004.0
5319120,10363,12,2005.0
5319120,10363,12,2006.0
5319120,10363,12,2007.0
5319120,10363,12,2008.0
5319120,10363,12,2009.0
5319120,10363,12,2010.0
5319120,10363,12,2011.0
5319120,10363,12,2012.0
5319162,10363,4,2001.0
5319162,10363,4,2002.0
5319162,10363,4,2003.0
5319162,10363,4,2004.0
5319168,10363,12,2001.0
5319168,10363,12,2002.0
5319168,10363,12,2003.0
5319168,10363,12,2004.0
5319168,10363,12,2005.0
5319168,10363,12,2006.0
5319168,10363,12,2007.0
5319168,10363,12,2008.0
5319168,10363,12,2009.0
5319168,10363,12,2010.0
5319168,10363,12,2011.0
5319168,10363,12,2012.0
5319176,10363,12,2001.0
5319176,10363,12,2002.0
5319176,10363,12,2003.0
5319176,10363,12,2004.0
5319176,10363,12,2005.0
5319176,10363,12,2006.0
5319176,10363,12,2007.0
5319176,10363,12,2008.0
5319176,10363,12,2009.0
5319176,10363,12,2010.0
5319176,10363,12,2011.0
5319176,10363,12,2012.0
5319182,10363,4,2001.0
5319182,10363,4,2002.0
5319182,10363,4,2003.0
5319182,10363,4,2004.0
5319194,10363,12,2001.0
5319194,10363,12,2002.0
5319194,10363,12,2003.0
5319194,10363,12,2004.0
5319194,10363,12,2005.0
5319194,10363,12,2006.0
5319194,10363,12,2007.0
5319194,10363,12,2008.0
5319194,10363,12,2009.0
5319194,10363,12,2010.0
5319194,10363,12,2011.0
5319194,10363,12,2012.0
5330488,10363,10,1993.0
5330488,10363,10,1994.0
5330488,10363,10,1995.0
5330488,10363,10,1996.0
5330488,10363,10,1997.0
5330488,10363,10,1998.0
5330488,10363,10,1999.0
5330488,10363,10,2000.0
5330488,10363,10,2001.0
5330488,10363,10,2002.0
5330500,10363,10,1993.0
5330500,10363,10,1994.0
5330500,10363,10,1995.0
5330500,10363,10,1996.0
5330500,10363,10,1997.0
5330500,10363,10,1998.0
5330500,10363,10,1999.0
5330500,10363,10,2000.0
5330500,10363,10,2001.0
5330500,10363,10,2002.0
5330504,10363,5,1993.0
5330504,10363,5,1994.0
5330504,10363,5,1995.0
5330504,10363,5,1996.0
5330504,10363,5,1997.0
5330510,10363,1,1995.0
5330528,10363,10,1993.0
5330528,10363,10,1994.0
5330528,10363,10,1995.0
5330528,10363,10,1996.0
5330528,10363,10,1997.0
5330528,10363,10,1998.0
5330528,10363,10,1999.0
5330528,10363,10,2000.0
5330528,10363,10,2001.0
5330528,10363,10,2002.0
5330534,10363,7,1996.0
5330534,10363,7,1997.0
5330534,10363,7,1998.0
5330534,10363,7,1999.0
5330534,10363,7,2000.0
5330534,10363,7,2001.0
5330534,10363,7,2002.0
5330540,10363,7,1996.0
5330540,10363,7,1997.0
5330540,10363,7,1998.0
5330540,10363,7,1999.0
5330540,10363,7,2000.0
5330540,10363,7,2001.0
5330540,10363,7,2002.0
5330546,10363,10,1993.0
5330546,10363,10,1994.0
5330546,10363,10,1995.0
5330546,10363,10,1996.0
5330546,10363,10,1997.0
5330546,10363,10,1998.0
5330546,10363,10,1999.0
5330546,10363,10,2000.0
5330546,10363,10,2001.0
5330546,10363,10,2002.0
5330552,10363,6,1993.0
5330552,10363,6,1994.0
5330552,10363,6,1995.0
5330552,10363,6,1996.0
5330552,10363,6,1997.0
5330552,10363,6,1998.0
5330557,10363,7,1993.0
5330557,10363,7,1994.0
5330557,10363,7,1995.0
5330557,10363,7,1996.0
5330557,10363,7,1997.0
5330557,10363,7,1998.0
5330557,10363,7,1999.0
5330564,10363,5,1994.0
5330564,10363,5,1995.0
5330564,10363,5,1996.0
5330564,10363,5,1997.0
5330564,10363,5,1998.0
5330567,10363,10,1993.0
5330567,10363,10,1994.0
5330567,10363,10,1995.0
5330567,10363,10,1996.0
5330567,10363,10,1997.0
5330567,10363,10,1998.0
5330567,10363,10,1999.0
5330567,10363,10,2000.0
5330567,10363,10,2001.0
5330567,10363,10,2002.0
5330578,10363,3,1993.0
5330578,10363,3,1994.0
5330578,10363,3,1995.0
5330584,10363,8,1994.0
5330584,10363,8,1995.0
5330584,10363,8,1996.0
5330584,10363,8,1997.0
5330584,10363,8,1998.0
5330584,10363,8,1999.0
5330584,10363,8,2000.0
5330584,10363,8,2001.0
5330590,10363,7,1996.0
5330590,10363,7,1997.0
5330590,10363,7,1998.0
5330590,10363,7,1999.0
5330590,10363,7,2000.0
5330590,10363,7,2001.0
5330590,10363,7,2002.0
5330596,10363,6,1993.0
5330596,10363,6,1994.0
5330596,10363,6,1995.0
5330596,10363,6,1996.0
5330596,10363,6,1997.0
5330596,10363,6,1998.0
5330602,10363,6,1993.0
5330602,10363,6,1994.0
5330602,10363,6,1995.0
5330602,10363,6,1996.0
5330602,10363,6,1997.0
5330602,10363,6,1998.0
5330612,10363,6,1993.0
5330612,10363,6,1994.0
5330612,10363,6,1995.0
5330612,10363,6,1996.0
5330612,10363,6,1997.0
5330612,10363,6,1998.0
5330618,10363,10,1993.0
5330618,10363,10,1994.0
5330618,10363,10,1995.0
5330618,10363,10,1996.0
5330618,10363,10,1997.0
5330618,10363,10,1998.0
5330618,10363,10,1999.0
5330618,10363,10,2000.0
5330618,10363,10,2001.0
5330618,10363,10,2002.0
5334532,10363,10,2001.0
5334532,10363,10,2002.0
5334532,10363,10,2003.0
5334532,10363,10,2004.0
5334532,10363,10,2005.0
5334532,10363,10,2006.0
5334532,10363,10,2007.0
5334532,10363,10,2008.0
5334532,10363,10,2009.0
5334532,10363,10,2010.0
5334538,10363,10,2001.0
5334538,10363,10,2002.0
5334538,10363,10,2003.0
5334538,10363,10,2004.0
5334538,10363,10,2005.0
5334538,10363,10,2006.0
5334538,10363,10,2007.0
5334538,10363,10,2008.0
5334538,10363,10,2009.0
5334538,10363,10,2010.0
5334576,10363,10,2001.0
5334576,10363,10,2002.0
5334576,10363,10,2003.0
5334576,10363,10,2004.0
5334576,10363,10,2005.0
5334576,10363,10,2006.0
5334576,10363,10,2007.0
5334576,10363,10,2008.0
5334576,10363,10,2009.0
5334576,10363,10,2010.0
5334656,10363,10,2001.0
5334656,10363,10,2002.0
5334656,10363,10,2003.0
5334656,10363,10,2004.0
5334656,10363,10,2005.0
5334656,10363,10,2006.0
5334656,10363,10,2007.0
5334656,10363,10,2008.0
5334656,10363,10,2009.0
5334656,10363,10,2010.0
5361348,10363,10,1997.0
5361348,10363,10,1998.0
5361348,10363,10,1999.0
5361348,10363,10,2000.0
5361348,10363,10,2001.0
5361348,10363,10,2002.0
5361348,10363,10,2003.0
5361348,10363,10,2004.0
5361348,10363,10,2005.0
5361348,10363,10,2006.0
5361353,10363,4,1997.0
5361353,10363,4,1998.0
5361353,10363,4,1999.0
5361353,10363,4,2000.0
5361358,10363,5,1997.0
5361358,10363,5,1998.0
5361358,10363,5,1999.0
5361358,10363,5,2000.0
5361358,10363,5,2001.0
5361362,10363,10,1997.0
5361362,10363,10,1998.0
5361362,10363,10,1999.0
5361362,10363,10,2000.0
5361362,10363,10,2001.0
5361362,10363,10,2002.0
5361362,10363,10,2003.0
5361362,10363,10,2004.0
5361362,10363,10,2005.0
5361362,10363,10,2006.0
5361366,10363,7,1997.0
5361366,10363,7,1998.0
5361366,10363,7,1999.0
5361366,10363,7,2000.0
5361366,10363,7,2001.0
5361366,10363,7,2002.0
5361366,10363,7,2003.0
5361370,10363,7,1997.0
5361370,10363,7,1998.0
5361370,10363,7,1999.0
5361370,10363,7,2000.0
5361370,10363,7,2001.0
5361370,10363,7,2002.0
5361370,10363,7,2003.0
5361374,10363,6,1997.0
5361374,10363,6,1998.0
5361374,10363,6,1999.0
5361374,10363,6,2000.0
5361374,10363,6,2001.0
5361374,10363,6,2002.0
5361378,10363,10,1997.0
5361378,10363,10,1998.0
5361378,10363,10,1999.0
5361378,10363,10,2000.0
5361378,10363,10,2001.0
5361378,10363,10,2002.0
5361378,10363,10,2003.0
5361378,10363,10,2004.0
5361378,10363,10,2005.0
5361378,10363,10,2006.0
5361382,10363,6,1997.0
5361382,10363,6,1998.0
5361382,10363,6,1999.0
5361382,10363,6,2000.0
5361382,10363,6,2001.0
5361382,10363,6,2002.0
5361386,10363,10,1997.0
5361386,10363,10,1998.0
5361386,10363,10,1999.0
5361386,10363,10,2000.0
5361386,10363,10,2001.0
5361386,10363,10,2002.0
5361386,10363,10,2003.0
5361386,10363,10,2004.0
5361386,10363,10,2005.0
5361386,10363,10,2006.0
5361390,10363,7,1997.0
5361390,10363,7,1998.0
5361390,10363,7,1999.0
5361390,10363,7,2000.0
5361390,10363,7,2001.0
5361390,10363,7,2002.0
5361390,10363,7,2003.0
5361394,10363,4,1997.0
5361394,10363,4,1998.0
5361394,10363,4,1999.0
5361394,10363,4,2000.0
5361398,10363,6,1997.0
5361398,10363,6,1998.0
5361398,10363,6,1999.0
5361398,10363,6,2000.0
5361398,10363,6,2001.0
5361398,10363,6,2002.0
5361402,10363,7,1997.0
5361402,10363,7,1998.0
5361402,10363,7,1999.0
5361402,10363,7,2000.0
5361402,10363,7,2001.0
5361402,10363,7,2002.0
5361402,10363,7,2003.0
5361406,10363,7,1997.0
5361406,10363,7,1998.0
5361406,10363,7,1999.0
5361406,10363,7,2000.0
5361406,10363,7,2001.0
5361406,10363,7,2002.0
5361406,10363,7,2003.0
5361410,10363,4,2003.0
5361410,10363,4,2004.0
5361410,10363,4,2005.0
5361410,10363,4,2006.0
5364784,10363,8,2002.0
5364784,10363,8,2003.0
5364784,10363,8,2004.0
5364784,10363,8,2005.0
5364784,10363,8,2006.0
5364784,10363,8,2007.0
5364784,10363,8,2008.0
5364784,10363,8,2009.0
5364816,10363,8,2002.0
5364816,10363,8,2003.0
5364816,10363,8,2004.0
5364816,10363,8,2005.0
5364816,10363,8,2006.0
5364816,10363,8,2007.0
5364816,10363,8,2008.0
5364816,10363,8,2009.0
5364820,10363,3,2002.0
5364820,10363,3,2003.0
5364820,10363,3,2004.0
5364834,10363,8,2002.0
5364834,10363,8,2003.0
5364834,10363,8,2004.0
5364834,10363,8,2005.0
5364834,10363,8,2006.0
5364834,10363,8,2007.0
5364834,10363,8,2008.0
5364834,10363,8,2009.0
5364838,10363,8,2002.0
5364838,10363,8,2003.0
5364838,10363,8,2004.0
5364838,10363,8,2005.0
5364838,10363,8,2006.0
5364838,10363,8,2007.0
5364838,10363,8,2008.0
5364838,10363,8,2009.0
5364842,10363,3,2002.0
5364842,10363,3,2003.0
5364842,10363,3,2004.0
5364846,10363,8,2002.0
5364846,10363,8,2003.0
5364846,10363,8,2004.0
5364846,10363,8,2005.0
5364846,10363,8,2006.0
5364846,10363,8,2007.0
5364846,10363,8,2008.0
5364846,10363,8,2009.0
5364850,10363,2,2002.0
5364850,10363,2,2003.0
5364856,10363,8,2002.0
5364856,10363,8,2003.0
5364856,10363,8,2004.0
5364856,10363,8,2005.0
5364856,10363,8,2006.0
5364856,10363,8,2007.0
5364856,10363,8,2008.0
5364856,10363,8,2009.0
5364860,10363,3,2002.0
5364860,10363,3,2003.0
5364860,10363,3,2004.0
5364862,10363,1,2002.0
5364866,10363,2,2002.0
5364866,10363,2,2003.0
5364870,10363,3,2002.0
5364870,10363,3,2003.0
5364870,10363,3,2004.0
5364874,10363,3,2002.0
5364874,10363,3,2003.0
5364874,10363,3,2004.0
5364882,10363,7,2002.0
5364882,10363,7,2003.0
5364882,10363,7,2004.0
5364882,10363,7,2005.0
5364882,10363,7,2006.0
5364882,10363,7,2007.0
5364882,10363,7,2008.0
5398645,10363,4,2003.0
5398645,10363,4,2004.0
5398645,10363,4,2005.0
5398645,10363,4,2006.0
5398647,10363,4,2003.0
5398647,10363,4,2004.0
5398647,10363,4,2005.0
5398647,10363,4,2006.0
5398667,10363,12,2003.0
5398667,10363,12,2004.0
5398667,10363,12,2005.0
5398667,10363,12,2006.0
5398667,10363,12,2007.0
5398667,10363,12,2008.0
5398667,10363,12,2009.0
5398667,10363,12,2010.0
5398667,10363,12,2011.0
5398667,10363,12,2012.0
5398667,10363,12,2013.0
5398667,10363,12,2014.0
5398671,10363,9,2003.0
5398671,10363,9,2004.0
5398671,10363,9,2005.0
5398671,10363,9,2006.0
5398671,10363,9,2007.0
5398671,10363,9,2008.0
5398671,10363,9,2009.0
5398671,10363,9,2010.0
5398671,10363,9,2011.0
5398673,10363,5,2003.0
5398673,10363,5,2004.0
5398673,10363,5,2005.0
5398673,10363,5,2006.0
5398673,10363,5,2007.0
5398683,10363,12,2003.0
5398683,10363,12,2004.0
5398683,10363,12,2005.0
