source,target,value
1757924,122264739,1
1757924,1245743,1
1757924,1274148,1
1757924,1435053,1
1757924,1590791,1
1757924,1606836,1
1757924,1673646,1
1757924,1813102,1
1757924,233992038,1
1757924,233992080,1
1757936,1408794,1
1757936,1622560,1
1757986,1048146,1
1757986,1120673,1
1757986,1164835,1
1757986,1220181,2
1757986,1278256,1
1757986,1312532,2
1757986,1359106,1
1757986,1377997,1
1757986,1397949,1
1757986,1399454,1
1757986,140207124,1
1757986,1449670,1
1757986,1451753,1
1757986,1452031,1
1757986,1517397,3
1757986,1559499,1
1757986,1583839,2
1757986,1589233,1
1757986,1652306,1
1757986,1688975,1
1757986,1705223,1
1757986,1717413,1
1757986,1725344,1
1757986,1758587,1
1757986,1771829,1
1757986,1790278,1
1757986,1818902,1
1757986,1820123,1
1757986,1867462,2
1757986,2047082,1
1757986,32399306,1
1757986,32418130,1
1757986,32418171,1
1757986,430104,1
1757986,48534072,1
1757986,60556934,1
1757986,72270926,1
1757986,9608598,1
1757996,1611465,1
1758027,1633861,1
1758067,1135706,1
1758067,1361565,1
1758067,1426354,1
1758067,1439117,1
1758067,1452742,1
1758067,1552267,1
1758067,1552750,1
1758067,1582326,1
1758067,1609379,1
1758067,1636214,1
1758067,1650404,1
1758067,1687035,1
1758067,1748310,1
1758067,1786593,1
1758067,1818282,1
1758067,198064219,1
1758067,20639828,1
1758067,49107862,1
1758067,58058440,1
1758072,329542374,2
1758097,1621364,1
1758097,211284130,1
1758118,1297799,1
1758118,1758233,1
175812352,1088201,1
175812352,108993623,1
175812352,1110390,2
175812352,1110661,1
175812352,1191658,1
175812352,122350269,1
175812352,1321652,1
175812352,1353773,1
175812352,1456527,1
175812352,1512964,1
175812352,1554077,1
175812352,1641593,1
175812352,1654740,1
175812352,1688283,1
175812352,1703861,1
175812352,1861646,1
175812352,1865166,1
175812352,967885,2
175812352,968595,1
1758130,1445834,1
1758141,1089326,1
1758141,1155110,1
1758141,1170711,1
1758141,1184253,1
1758141,1199318,1
1758141,1257782,1
1758141,1284220,1
1758141,1330426,1
1758141,1371751,1
1758141,1433243,1
1758141,1687626,1
1758141,1761656,1
1758141,1766446,1
1758141,1817679,1
1758141,1853218,1
1758141,1870149,1
1758141,23016801,1
1758141,27194906,1
1758141,32195161,1
1758141,45523412,1
1758141,5446,1
1758176,1381339,1
1758222,19043598,1
1758222,201130055,1
1758222,201130110,1
1758233,1297799,1
1758233,1758118,1
1758307,1010922,1
1758307,1037660,1
1758307,1159934,1
1758307,1184564,1
1758307,1185191,1
1758307,1186526,1
1758307,1202337,1
1758307,1262334,1
1758307,1321162,1
1758307,1325701,1
1758307,1387558,1
1758307,1388772,1
1758307,1452157,1
1758307,1459591,1
1758307,1479285,1
1758307,1538656,1
1758307,1601914,2
1758307,1640956,1
1758307,1675189,1
1758307,1703390,1
1758307,1709950,2
1758307,1751692,1
1758307,1758362,1
1758307,17752308,1
1758307,1865383,1
1758307,19985907,1
1758307,9623677,1
1758362,1334386,1
1758362,1369143,1
1758362,1413657,1
1758362,1431182,1
1758362,1449634,1
1758362,1474629,1
1758362,1498073,1
1758362,1503405,1
1758362,1564385,3
1758362,1607179,1
1758362,1636699,1
1758362,1638266,1
1758362,1675189,1
1758362,1758307,1
1758362,180713234,1
1758362,1855169,1
1758362,1865383,1
1758362,198194021,1
1758362,217573186,1
1758362,237598355,1
1758362,237682172,1
1758362,25494063,1
1758362,44212364,1
1758380,1172912,1
1758380,1264580,1
1758380,1349945,1
1758380,1365380,1
1758380,1447217,1
1758380,1600363,1
1758380,1816285,1
1758380,1816378,1
1758380,1835871,1
1758388,1249221,1
1758388,1426847,1
1758405,1566250,1
1758405,1660980,1
1758405,1685735,1
1758527,1435540,1
1758527,1795158,1
1758587,1048146,1
1758587,1164835,1
1758587,1191888,1
1758587,1266446,1
1758587,1278256,1
1758587,1312532,1
1758587,1359106,1
1758587,1397949,1
1758587,1399454,1
1758587,1449670,1
1758587,1517397,1
1758587,1559499,1
1758587,1583839,1
1758587,1688975,1
1758587,1705223,1
1758587,1757986,1
1758587,1771829,1
1758587,1867462,1
1758587,190664495,1
1758587,198629847,1
1758587,198630131,1
1758587,198630433,1
1758587,2047082,1
1758587,430104,1
1758587,48534072,1
1758587,60556934,1
1758587,69649516,1
1758587,72270926,1
1758587,9608598,1
1758607,1692695,1
1758636,1087765,1
1758636,1100235,1
1758636,1203066,1
1758636,1323818,1
1758636,140064647,1
1758636,1426409,1
1758636,1465511,1
1758636,1474583,1
1758636,1565518,1
1758636,1614659,1
1758636,1632097,1
1758636,1641194,1
1758636,1679370,1
1758636,1691779,1
1758636,1774919,1
1758636,1798417,1
1758636,2019713,1
1758636,214285348,1
1758636,216344525,1
1758636,329442429,1
1758636,987780,1
1758636,999778,1
1758684,1014893,1
1758684,1365792,1
1758684,1440696,1
1758684,1701639,1
1758684,87815631,1
1758740,1153255,1
1758754,1796594,1
1758754,775558,1
1758776,1064041,2
1758776,1427615,1
1758776,2039867,1
1758854,1404971,1
1758854,1720810,1
1758863,1067753,1
1758863,1584894,1
1758863,1735152,1
1758950,1279845,1
1758950,1759370,1
1758950,1792805,1
1758950,2022715,1
1758950,251849,1
1758950,63854332,1
1759100,1602757,1
1759100,471127,1
1759109,1057900,1
1759109,1283922,1
1759109,1366963,1
1759135,1097145,1
1759166,1057900,1
1759166,1283922,1
1759166,1975592,1
1759249,1434651,1
1759249,1601252,1
1759249,1637993,1
1759249,165339536,1
1759249,1706060,1
1759249,17445335,1
1759249,1794816,1
1759249,1832480,1
1759249,208869432,1
1759249,234028499,1
1759249,246717346,1
1759249,350215845,1
1759249,49312036,1
1759261,116121512,1
1759261,164011848,1
1759261,164873777,1
1759325,1246648,1
1759325,215691231,1
1759370,1279845,1
1759370,1758950,1
1759370,1792805,1
1759370,2022715,1
1759370,251849,1
1759370,63854332,1
175940413,1407578,1
175940413,175941604,1
175940413,175966800,1
175941604,1407578,1
175941604,175940413,1
175941604,175966800,1
1759453,1047770,7
1759453,1215028,2
1759453,12795120,1
1759453,1377816,1
1759453,1429783,1
1759453,1448907,2
1759453,1474064,1
1759453,1488382,1
1759453,160545064,1
1759453,162623361,1
1759453,1684412,1
1759453,16995166,1
1759453,1719041,1
1759453,1765233,1
1759453,1825071,1
1759453,1841658,2
1759453,214120857,1
1759453,264693790,1
1759453,40403712,1
1759453,44007672,2
1759453,443428,4
1759453,6561,2
1759453,969363,3
1759453,987541,1
1759504,1304297,1
1759504,1341075,1
1759504,5706,1
1759527,12918870,1
1759527,237997761,1
1759533,1033408,1
1759533,1311996,1
1759533,1452567,1
1759567,100493385,1
1759567,1099633,1
1759567,1114455,1
1759567,1125636,1
1759567,1330246,1
1759567,1422382,1
1759567,1448416,1
1759567,1609001,1
1759567,1637336,1
1759567,1704561,1
1759567,172844729,1
1759567,1756089,2
1759567,1791038,1
1759567,1832501,1
1759567,219520919,1
1759567,79972086,1
1759633,1864664,1
1759643,1118747,1
175966800,1407578,1
175966800,175940413,1
175966800,175941604,1
1759695,172417513,1
1759695,214421581,1
1759695,84969208,1
1759708,1045562,2
1759708,1185215,1
1759708,1259326,1
1759708,1441891,1
1759708,1457118,1
1759708,1513973,1
1759708,164520976,1
1759708,1669426,1
1759708,1748365,1
1759708,185961194,1
1759708,194911290,1
1759708,20394961,1
1759708,206441792,1
1759708,227090730,1
1759708,238188010,1
1759708,240722163,1
1759708,240724412,1
1759708,240729804,1
1759708,260436435,1
1759708,267047279,1
1759708,374980,2
1759708,50316230,1
1759708,92219995,1
1759736,1118898,1
1759736,1186598,1
1759736,12468481,1
1759736,1639471,1
1759736,1662549,1
1759736,1689618,1
1759736,1778645,1
1759736,1811975,1
1759736,213936052,1
1759736,263052165,1
1759736,281504938,1
1759750,1051144,1
1759750,1069416,1
1759750,1457692,1
1759750,1583660,1
1759750,1694947,1
1759750,1819598,1
1759750,1851498,1
1759750,202653120,1
1759750,211450335,1
1759750,22442564,1
1759750,244491094,1
1759750,80118236,1
175975851,1135595,1
175975851,1177077,1
175975851,12468481,1
175975851,1296313,1
175975851,1467539,1
175975851,1601506,1
175975851,1638639,1
175975851,1647705,1
175975851,1655137,1
175975851,1742755,1
175975851,1813718,1
175975851,259385,1
1759820,141928394,1
1759820,1428487,1
1759820,1458047,1
1759820,1477351,2
1759820,161083523,1
1759820,227710729,1
1759820,253165877,1
1759820,65410704,1
1759845,1045014,1
1759845,1156655,1
1759845,127923046,1
1759845,1322332,1
1759845,1347800,1
1759845,1357968,1
1759845,1398619,1
1759845,1445148,1
1759845,1731242,1
1759845,1765697,1
1759845,1796350,1
1759845,1812978,1
1759845,29938229,1
1759845,463598,1
1759853,1073137,1
1759853,1290572,1
1759853,131357937,1
1759853,1380573,1
1759853,1482352,1
1759853,1686644,1
1759853,1723812,1
1759853,1768320,1
1759853,208773301,1
1759853,238350642,1
1759853,335593593,1
1759853,36064065,1
1759853,36924682,1
1759853,49312036,1
1759864,1031119,1
1759864,1222604,1
1759864,1249875,1
1759864,1392695,1
1759864,1584132,1
1759864,1639136,1
1759864,1690454,1
1759864,1740481,1
1759864,1777262,1
1759864,1791930,1
1759864,199444652,1
1759864,212428999,1
1759864,228627326,1
1759864,23896725,1
1759864,41018010,1
1759864,60413365,1
1759936,1088772,1
1759936,1121565,1
1759936,1594220,1
1759936,1711373,1
1759936,1724552,3
1759936,1759948,1
1759948,1121565,1
1759948,1724552,2
1759948,1759936,1
1759954,1088772,1
1759954,1724552,1
1759959,1352984,1
1759959,1407133,1
1759959,1688975,1
1759959,1739503,1
1759959,970118,1
1760068,1578783,1
1760068,239225257,1
1760079,1024958,1
1760079,1033099,1
1760079,1046603,1
1760079,1069315,1
1760079,1250657,1
1760079,1300004,1
1760079,1336631,1
1760079,1371055,1
1760079,1423810,1
1760079,1442593,1
1760079,1450133,1
1760079,1464605,1
1760079,1485722,1
1760079,1773587,1
1760079,1847965,1
1760079,259310,1
1760079,259324,1
1760079,5720,1
1760079,6899,1
1760079,998549,1
1760090,272555044,1
1760090,86955113,1
1760217,1440723,1
1760217,5866,1
1760455,1201528,1
1760455,1461810,2
1760455,1635135,1
1760455,164804744,1
1760455,1662087,2
1760455,1804479,1
1760455,2041282,1
1760455,247393510,1
1760455,27686870,2
1760472,1160091,2
1760472,1213469,1
1760472,1240588,2
1760472,1271062,1
1760472,1315532,2
1760472,1350051,2
1760472,1395277,1
1760472,1395479,1
1760472,1399581,1
1760472,1409779,1
1760472,1430419,2
1760472,1464727,2
1760472,1474740,1
1760472,1621768,1
1760472,165484752,2
1760472,166220289,1
1760472,1677861,2
1760472,1715262,2
1760472,1717454,1
1760472,1732062,2
1760472,1762379,2
1760472,1763092,1
1760472,1763474,1
1760472,1767283,1
1760472,1818765,1
1760472,1869637,1
1760472,203204079,1
1760472,215923880,1
1760472,455651,1
1760472,50950197,1
1760472,6132,2
1760472,6201,2
1760472,87017430,1
1760472,987780,1
1760557,1573382,1
1760557,1605989,1
1760557,195146826,1
1760557,227064968,1
1760557,269622616,1
1760557,271816179,1
1760557,282098299,1
1760557,282098517,1
1760584,1030845,2
1760584,1660279,2
1760584,1760603,2
1760603,1030845,2
1760603,1660279,2
1760603,1760584,2
1760621,1054623,1
1760621,1114867,1
1760621,1118762,1
1760621,1271551,1
1760621,138157944,1
1760621,1386792,1
1760621,14250128,1
1760621,1431024,1
1760621,1443809,1
1760621,1566612,1
1760621,1637272,1
1760621,1726365,1
1760621,1733547,1
1760621,1739052,1
1760621,1805277,1
1760621,20046524,1
1760621,2039059,1
1760621,950054,1
1760621,969217,1
1760753,1583798,1
1760753,2012363,1
1760753,242079728,1
1760753,254874694,1
1760776,1344318,1
1760776,16031887,1
1760849,17833847,1
1760849,1790403,1
17608706,117496712,1
17608706,1208753,1
17608706,1343193,1
17608706,1343997,1
17608706,1413181,1
17608706,1423673,1
17608706,1429206,1
17608706,1430974,1
17608706,1448907,1
17608706,1451664,1
17608706,1469378,1
17608706,1494675,1
17608706,1535421,1
17608706,1554846,1
17608706,1571478,1
17608706,1588953,1
17608706,1616067,1
17608706,163682967,1
17608706,1643010,1
17608706,1668734,1
17608706,1686350,1
17608706,1694340,2
17608706,1699904,1
17608706,1721578,1
17608706,1733510,1
17608706,1735986,1
17608706,1753494,1
17608706,1780135,1
17608706,1791985,1
17608706,1792187,1
17608706,1803852,1
17608706,18183306,1
17608706,1819476,1
17608706,1825071,1
17608706,1839070,1
17608706,1858570,1
17608706,19719589,2
17608706,226838716,1
17608706,275500883,1
17608706,29898165,1
17608706,32152358,1
17608706,32152836,1
17608706,443428,1
17608706,50151837,1
17608706,6689,1
17608706,9620409,1
17608706,9630396,1
1761033,1564013,1
1761033,1638967,1
1761033,213857220,1
1761110,157011237,1
1761110,1627965,1
1761110,1627978,1
1761110,1756692,1
1761110,1757227,1
1761110,35141871,1
1761110,823188,1
1761147,1292272,3
1761147,1776444,1
1761189,1088258,1
1761189,129455142,1
1761189,1430115,4
1761189,1480178,1
1761189,16441691,1
1761189,1648298,1
1761189,1684312,1
1761189,171224507,2
1761189,172114812,1
1761189,172172307,1
1761189,1799352,1
1761189,1810697,2
1761189,1812447,1
1761189,1812453,1
1761189,1836210,1
1761189,1836408,1
1761189,1839193,1
1761189,1848353,1
1761189,1860093,1
1761189,192827704,1
1761189,193768942,1
1761189,229970541,1
1761189,229970840,1
1761189,260296,1
1761189,289388582,1
1761189,320305239,1
1761189,320307518,1
1761189,320309890,1
1761189,32931423,1
1761189,38519132,1
1761189,43905109,1
1761189,43905191,1
1761189,46363050,1
1761189,60966164,1
1761189,6384,2
1761189,63977205,1
1761189,76366848,1
1761189,76510249,1
1761227,1183584,1
1761368,1095047,2
1761368,1172011,2
1761368,1178548,2
1761368,1434884,2
1761368,1436461,2
1761368,1491549,2
1761368,1605851,2
1761368,259623,2
1761368,259625,2
1761380,1035044,1
1761380,1113595,1
1761380,1177958,1
1761380,1190794,1
1761380,1277046,1
1761380,1302731,1
1761380,1306437,1
1761380,13165123,1
1761380,13165350,1
1761380,13165378,1
1761380,13165479,1
1761380,1344616,1
1761380,1387019,1
1761380,1436450,1
1761380,1519963,1
1761380,1543921,1
1761380,1590551,1
1761380,1623217,1
1761380,1668500,1
1761380,1732088,1
1761380,1846415,1
1761380,262134,1
1761389,110038551,1
1761389,43659620,1
1761511,1066703,1
1761534,1246011,1
1761581,1229859,4
1761581,1605476,3
1761581,1669240,1
1761581,1721896,3
1761593,1015662,1
1761593,1128562,1
1761621,17669218,2
1761643,1007791,1
1761643,1088939,1
1761643,1125004,1
1761643,1149126,1
1761643,1164985,1
1761643,1200083,1
1761643,1290616,1
1761643,1379113,1
1761643,1395406,1
1761643,1481443,1
1761643,1548777,1
1761643,1595923,1
1761643,1613142,1
1761643,1619071,1
1761643,1663737,1
1761643,1748543,1
1761643,1749720,1
1761643,1861765,1
1761643,257746592,1
1761643,258691,1
1761643,258697,1
1761643,53490044,1
1761643,80053842,1
1761656,1089326,1
1761656,1155110,1
1761656,1170711,1
1761656,1184253,1
1761656,1199318,1
1761656,1257782,1
1761656,1284220,1
1761656,1330426,1
1761656,1371751,1
1761656,1433243,1
1761656,1687626,1
1761656,1758141,1
1761656,1766446,1
1761656,1817679,1
1761656,1853218,1
1761656,1870149,1
1761656,23016801,1
1761656,27194906,1
1761656,32195161,1
1761656,45523412,1
1761656,5446,1
1761742,1166370,1
1761742,1710338,1
1761742,1739927,2
1761760,1396607,1
1761760,1435237,1
1761760,1718831,2
1761785,183340741,1
1761785,243242541,1
1761785,253885416,1
1761785,254085918,1
1761820,112475795,1
1761820,112496775,1
1761820,112496786,1
1761820,1247237,1
1761820,1312450,1
1761820,1428518,1
1761820,143381658,1
1761820,1731561,1
1761820,1895239,1
1761820,259392745,1
1761820,5194,1
1761826,1048704,1
1761826,1596698,1
1761826,1847422,1
1761906,1320777,1
1761906,1744713,1
1761906,1836659,1
1761966,1030403,1
1761966,1311734,1
1761966,1356623,1
1761966,1410819,1
1761966,1721820,1
1761966,1777417,1
1761966,191228365,1
1761966,257460622,1
1761966,265770126,1
1761966,69240358,1
1761966,72865409,1
1761990,1522136,1
1761990,6793,1
1762000,1170731,1
1762000,1281363,1
1762000,1373510,1
1762000,1686249,1
1762000,1686780,1
1762000,1823891,1
1762000,35675969,1
1762000,38519686,1
1762000,949773,1
1762025,1504364,1
1762025,1681682,1
1762173,1155257,1
1762173,138955806,1
1762173,213853695,1
1762173,223416344,1
1762173,28547905,1
1762262,100287921,1
1762262,1045993,1
1762262,1366023,1
1762262,1519751,1
1762262,1773663,1
1762379,1160091,2
1762379,1213469,1
1762379,1240588,2
1762379,1271062,1
1762379,1315532,2
1762379,1350051,2
1762379,1395277,1
1762379,1395479,1
1762379,1399581,1
1762379,1409779,1
1762379,1430419,2
1762379,1464727,2
1762379,1474740,1
1762379,1621768,1
1762379,165484752,2
1762379,166220289,1
1762379,1677861,2
1762379,1715262,2
1762379,1717454,1
1762379,1732062,2
1762379,1760472,2
1762379,1763092,1
1762379,1763474,1
1762379,1767283,1
1762379,1818765,1
1762379,1869637,1
1762379,203204079,1
1762379,215923880,1
1762379,379684219,1
1762379,455651,1
1762379,50950197,1
1762379,6132,2
1762379,6201,2
1762379,87017430,1
1762379,987780,1
1762385,1330831,1
1762391,1059830,1
1762391,1116053,2
1762391,1121599,1
1762391,1128086,1
1762391,1172156,1
1762391,1197293,1
1762391,121661178,1
1762391,1225564,1
1762391,1251354,2
1762391,1279712,1
1762391,1364338,1
1762391,1377884,1
1762391,1397066,1
1762391,1445903,1
1762391,1446168,1
1762391,1450065,1
1762391,1462765,1
1762391,1463490,3
1762391,15928956,1
1762391,15929301,2
1762391,161331169,1
1762391,1637556,3
1762391,1642241,2
1762391,1724779,1
1762391,1746347,1
1762391,1770862,1
1762391,1791048,1
1762391,180263443,2
1762391,1805354,1
1762391,1818522,1
1762391,1831723,1
1762391,1849563,2
1762391,1860473,1
1762391,1872056,1
1762391,210053376,1
1762391,258174,1
1762391,266942947,1
1762391,278528918,1
1762391,279442262,2
1762391,282268319,1
1762391,59614474,1
1762489,1062412,1
1762489,1118353,1
1762489,1345440,1
1762489,1376399,1
1762489,1401972,1
1762489,1431885,1
1762489,158395626,1
1762489,1820641,1
1762489,184462243,1
1762489,184592993,1
1762489,184594039,1
1762489,203606990,1
1762489,36250077,1
1762489,392191,1
1762489,73930306,1
1762512,1212427,1
1762512,1456821,1
1762512,238435462,1
1762575,1155175,1
1762575,1208517,1
1762575,1222014,1
1762575,1297753,1
1762575,1356488,1
1762575,1364304,1
1762575,1374922,1
1762575,1384605,1
1762575,1420132,1
1762575,1553929,1
1762575,1663201,1
1762575,1728498,1
1762575,1742614,1
1762575,1783599,1
1762575,1872380,1
1762575,61335523,1
1762575,80811255,1
1762575,970100,1
1762647,6002,1
1762691,141866249,1
1762691,1428474,1
1762781,1324649,1
1762781,1762792,1
1762781,1762799,1
1762792,1324649,1
1762792,1762781,1
1762792,1762799,1
1762799,1324649,1
1762799,1762781,1
1762799,1762792,1
17628688,1642227,1
17628688,251857,1
1762875,1017289,1
1762875,1050913,1
1762929,1369143,1
1762929,1452493,2
1762929,1675189,1
1762929,1796731,1
1762929,198194021,1
1762929,235816636,1
1762929,261059887,1
1762929,406550658,1
1763000,1063781,1
1763000,1085024,1
1763000,1351915,1
1763000,1562861,1
1763000,1586328,1
1763000,206777777,1
1763000,231021264,1
1763000,29181372,1
1763010,1576609,1
1763010,228481109,1
1763035,1114548,1
1763035,1508813,1
1763086,1095005,1
1763086,1172672,1
1763086,1252937,1
1763086,1288780,1
1763086,1325063,1
1763086,1419891,1
1763086,1522797,1
1763086,1528905,1
1763086,1578050,1
1763086,1690536,1
1763086,1866634,1
1763086,257976,1
1763092,1000920,1
1763092,1046950,1
1763092,1112036,1
1763092,1145121,1
1763092,1160091,1
1763092,1213469,1
1763092,1240588,1
1763092,1271062,1
1763092,1315532,1
1763092,1350051,1
1763092,1364013,1
1763092,1380935,1
1763092,1388144,1
1763092,1421588,1
1763092,1430419,1
1763092,1440233,1
1763092,1457081,1
1763092,1464727,1
1763092,1471095,1
1763092,1474740,1
1763092,1494824,1
1763092,1635372,1
1763092,164005876,1
1763092,165484752,1
1763092,166220289,1
1763092,1677861,2
1763092,1715262,2
1763092,1717454,1
1763092,1726789,1
1763092,1732062,1
1763092,1748121,1
1763092,1760472,1
1763092,1762379,1
1763092,1767283,1
1763092,1801155,1
1763092,1829736,1
1763092,1847384,1
1763092,193454347,1
1763092,194083633,1
1763092,203204079,1
1763092,215923880,2
1763092,221897066,1
1763092,230086965,1
1763092,28568393,1
1763092,316052708,1
1763092,329480129,1
1763092,401088199,1
1763092,401088415,1
1763092,455651,1
1763092,60802996,1
1763092,6132,1
1763092,6201,2
1763092,87017430,1
1763159,1106903,1
1763159,1729502,1
1763159,1763168,1
1763168,1040827,1
1763168,1106903,2
1763168,114011460,1
1763168,1231808,1
1763168,127303000,1
1763168,127303051,1
1763168,1729502,1
1763168,1763159,1
1763205,1313923,2
1763205,990080,1
1763235,1234794,2
1763235,1250851,2
1763235,1729030,1
1763235,337373653,1
1763235,461783,1
1763320,1302513,1
1763320,1523580,1
1763350,1149302,2
1763350,1528184,1
1763350,240173678,1
1763350,290020680,1
1763350,50643256,1
1763350,989023,1
1763437,1078195,1
1763437,1312532,1
1763437,1584894,1
1763437,168901376,1
1763437,198232889,1
1763437,2046053,1
1763437,240212642,1
1763437,397990060,1
1763437,430104,1
1763437,6338,1
1763474,1160091,1
1763474,1240588,1
1763474,1315532,1
1763474,1350051,1
1763474,1395277,1
1763474,1395479,1
1763474,1399581,1
1763474,1407970,1
1763474,1409779,1
1763474,1430419,1
1763474,1464727,1
1763474,1621768,1
1763474,1627552,1
1763474,165484752,1
1763474,1677861,1
1763474,1715262,1
1763474,1732062,1
1763474,1760472,1
1763474,1762379,1
1763474,1807658,1
1763474,1818765,1
1763474,1869637,1
1763474,50950197,1
1763474,6132,1
1763474,6201,1
1763474,987780,1
1763485,1516203,1
1763485,1787373,1
1763485,1871383,1
1763485,310832942,1
1763485,62235789,1
1763491,1607931,1
1763491,1767659,1
1763491,30472101,1
1763532,1011516,1
1763532,1052472,1
1763532,1456421,1
1763532,1606836,1
1763532,1810327,1
1763532,1824191,1
1763532,52977904,1
1763532,62993481,1
1763532,9626916,1
1763537,1679237,1
1763537,1869224,1
1763537,209354616,1
1763582,1340107,2
1763582,1763600,1
1763600,1340107,1
1763600,1763582,1
1763641,1592024,2
1763694,1046897,1
1763694,113520501,1
1763694,1172838,1
1763694,1377544,1
1763694,1400716,1
1763694,152010765,1
1763694,1547230,1
1763694,1557421,1
1763694,1632551,1
1763694,1637740,1
1763694,167509179,1
1763694,16973525,1
1763694,16973646,3
1763694,16973673,1
1763694,170491883,1
1763694,1764058,1
1763694,1785798,1
1763694,1822273,1
1763694,195275001,1
1763694,215859447,1
1763694,253225,1
1763694,260716,1
1763694,28485536,1
1763694,316988860,1
1763694,37620148,1
1763694,45626312,1
1763694,45728364,1
1763694,5220,1
1763694,87221608,1
1763694,88572969,1
1763694,998250,1
1763694,999112,1
1763770,1215735,1
1763770,1999661,1
1763801,1006129,1
1763801,1364288,1
1763827,133713340,1
1763827,1391646,1
1763827,1525522,1
1763827,1757227,1
1763827,1806470,1
1763827,229602798,1
1763827,252069989,1
1763827,259657235,2
1763827,41119861,1
1763827,41222380,1
1763827,65697282,1
1763827,88943441,1
1763841,1389152,1
1763841,1501100,1
1763841,1550357,1
1763841,258778712,1
1763841,380033072,1
1763869,1176178,2
1763869,1415467,1
1763869,1838325,1
1763882,1090828,1
1763882,1251045,1
1763882,129455142,1
1763882,1305126,1
1763882,169357844,1
1763882,171224507,1
1763882,172114977,1
1763882,1799352,1
1763882,1810697,1
1763882,1836408,1
1763882,1856338,1
1763882,255410191,1
1763882,283712641,1
1763882,288043500,1
1763882,460113,1
1763882,60945862,1
1763882,60966164,1
1763900,1668500,1
1763900,1700225,1
1763900,1775228,1
1764058,113520501,1
1764058,1172838,1
1764058,127016719,1
1764058,1377544,1
1764058,1400716,1
1764058,152010765,1
1764058,1547230,1
1764058,1557421,1
1764058,1632551,1
1764058,1637740,1
1764058,167509179,1
1764058,170491883,1
1764058,1763694,1
1764058,195275001,1
1764058,215859447,1
1764058,26314468,1
1764058,28485536,1
1764058,37620148,1
1764058,45728364,1
1764058,5220,1
1764058,87221608,1
1764058,999112,1
1764076,108891425,1
1764076,1238750,1
1764076,1352161,1
1764076,1464321,1
1764076,17014134,1
1764076,1794766,1
1764076,1864801,1
1764076,192625321,1
1764089,1151661,1
1764089,12795524,1
1764089,1379524,1
1764089,1411464,2
1764089,1602075,1
1764089,1652115,1
1764089,1751358,1
1764089,180793733,1
1764089,1808496,1
1764089,19535384,1
1764089,214500346,1
1764089,65594954,1
1764089,987782,1
1764154,1572744,1
1764154,1625760,1
1764189,221529119,1
1764230,1231808,1
1764230,123534877,1
1764230,1685402,1
1764230,48410786,1
1764311,270933837,1
1764346,1030720,1
1764346,1078441,1
1764346,1176516,1
1764346,12469541,1
1764346,1252986,1
1764346,1260490,1
1764346,1333802,1
1764346,1371838,1
1764346,1423230,1
1764346,1688333,1
1764346,1828765,1
1764346,239757181,1
1764346,30882106,1
1764346,64857555,1
1764346,68216074,1
1764346,84927603,1
1764346,9619636,1
1764387,1089789,1
1764387,1284623,1
1764387,1432740,1
1764387,1679840,1
1764387,1832948,1
1764387,1958387,1
1764387,23363594,1
1764387,87733327,1
1764387,87733408,1
1764387,87733553,1
1764387,87733863,1
1764485,1184204,1
1764563,1417690,1
1764563,1791084,1
1764581,1536620,1
1764600,240831890,1
1764600,240832032,1
1764600,240832059,1
1764889,87631766,1
1764889,97072211,1
1764901,1049370,5
1764901,1127084,1
1764901,1272064,1
1764901,1421668,1
1764901,1458623,1
1764901,14783115,1
1764901,1607893,1
1764901,1627627,1
1764901,1711358,1
1764901,1729868,1
1764901,1783461,1
1764901,1851012,1
1764901,1852659,1
1764901,197416018,2
1764901,251588276,1
1764901,261149083,1
1764901,274321363,1
1764901,32992088,2
1764901,390951513,1
1764901,47612669,1
1764901,9616463,1
1765020,1311996,1
1765020,1449347,1
1765020,1473451,1
1765233,12795120,1
1765233,1377816,1
1765233,1429783,1
1765233,1448907,1
1765233,1474064,1
1765233,1488382,1
1765233,160545064,1
1765233,162623361,1
1765233,1684412,1
1765233,16995166,1
1765233,1719041,1
1765233,1759453,1
1765233,1825071,1
1765233,1841658,1
1765233,40403712,1
1765233,44007672,1
1765233,443428,1
1765233,969363,1
1765233,987541,1
1765240,1087854,1
1765240,1563912,1
1765240,1608291,1
1765240,163820814,1
1765240,166239336,1
1765240,266907073,1
1765240,387857407,1
1765240,66680716,1
1765240,86914838,1
1765273,1003772,1
1765273,1016063,1
1765273,1367022,1
1765273,1389509,1
1765273,1414165,1
1765273,1425515,1
1765273,1584347,1
1765273,1641140,1
1765273,1650404,1
1765273,1821991,1
1765328,1304342,1
1765328,1537785,1
1765328,156985369,1
1765328,1677377,1
1765328,1827192,1
1765328,184141841,1
1765328,201926810,1
1765328,268240015,1
1765328,48718840,1
1765372,1702345,1
1765414,1197177,1
1765414,1950295,1
1765414,2017988,1
1765414,220519872,1
1765414,227983266,1
1765414,54698755,1
1765414,54698834,1
1765414,54698865,1
1765414,54698888,1
1765431,120831531,1
1765431,121240846,1
1765431,1239667,1
1765431,1363813,1
1765431,1379257,1
1765431,144447360,1
1765431,1654056,1
1765431,1658272,1
1765431,1724826,1
1765431,1727145,1
1765431,1769857,1
1765431,183484428,1
1765431,215934537,1
1765431,215945243,1
1765431,57812986,1
1765560,1410216,1
1765560,1523073,1
1765560,35286093,1
1765657,1014893,1
1765657,1440696,2
1765657,1701639,1
1765657,1840262,2
